"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP ACTIN MEDIATED CELL CONTRACTION"	"go_bp"	"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION"	"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION"	"KCND3/PDPN/DSP/KCNN2/DSG2/STC1/KCNJ3/SHTN1/ADORA1/TRPM4/FRMD6/ACTA2/SGCD/MYH3/PDE4B/SCN1B/KCNJ2/KCNH2/SLC9A1/CTNNA3/BIN1/SCN3B/TPM1/SCN4B/FLNA/HCN4/GSN/CACNB2/RANGRF/RNF207/EPB41L5/PDE4D/ABCC9/CACNA1D/SCN5A/ADCY10/FGF13/PIK3CA/CACNA1C/MYLK2/LIMCH1/KCNJ8/KCNE4/MYL11/ROCK1/ANK2/CACNA1G/NUP155/ZEB2/NOS1AP/EPDR1/SCN1A/PARVA/GJC1/GPD1L/SUMO1/PLN/GJA1/CCDC88C/CACNA2D1/ACTC1/MYL6/DLG1/TNNC1/EMP2/AKAP9/CAMK2D/MYL6B/JUP/KCNE3/ATP2A1/SNTA1/KCNE5/CAV1/NEDD4L/ATP2A2/SRI/ATP1A1/ATP1A2/KCNQ1/FGF12/MYH4/GATA4/PKP2/GJA5/KCNE1/CAV3/MYH2/RYR2"	"5/722"	"84/21611"	0.162541157690955	"KCNH2/ADCY10/PDPN/SCN3B/SCN4B"	5	89	1.78167458118982	0.460122822655455
"GOBP ACTIN NUCLEATION"	"go_bp"	"GOBP_ACTIN_NUCLEATION"	"GOBP_ACTIN_NUCLEATION"	"WASHC1/WASHC2C/WASHC2A/HIP1R/WASF3/CARMIL2/SPIRE1/ARPIN/FCHSD2/CARMIL1/IQGAP2/GMFB/SCIN/JMY/ABI2/PICK1/WHAMM/CORO1B/ARFIP2/CTNNA2/GSN/CORO1A/AP1AR/DNAI3/RNH1/ARPC3/WASHC3/BRK1/WASHC5/ARPC5L/WASF2/NCKAP1/FMN1/MAGEL2/ARPC4/ARFIP1/ARPC1A/ARPC5/ARF1/SPIRE2/ARPC1B/GMFG/TRIM27/ACTR2/ACTR3/ARPC2/CYFIP1/WASF1/WASHC4/LMOD1/CARMIL3/WIPF3"	"5/722"	"47/21648"	0.0262175062808956	"IQGAP2/CARMIL2/DNAI3/WASHC1/CARMIL3"	5	52	3.1897212235516	0.214003576754009
"GOBP ACTIN POLYMERIZATION OR DEPOLYMERIZATION"	"go_bp"	"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION"	"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION"	"KANK4/ARHGAP28/PAK3/F2RL1/CRACD/WASHC2C/DAAM2/SPTBN2/HIP1R/WASF3/TWF1/CARMIL2/ABL1/GRB2/SPIRE1/CXCL12/FCHSD1/ABI1/SPTBN1/PSTPIP2/MICAL2/FCHSD2/CARMIL1/DIAPH2/SNX9/CCL26/SCIN/FHDC1/BIN1/MSRB2/MYADM/CDC42EP4/ABI2/BAIAP2/MTPN/TMOD2/WIPF1/AVIL/CAPZA2/CYFIP2/GSN/TMSB4X/SPTBN4/CORO1A/SPTB/BAIAP2L1/PLEKHG2/SPATC1L/MTOR/ADD2/PTK2B/PDXP/TENM1/ACTN2/KANK3/CTTN/WASL/CORO7/ARPC3/MEGF9/MICAL1/WASHC3/ARHGAP6/KIRREL1/BRK1/ESAM/TTC17/WASHC5/PLEK/SSH3/RICTOR/RAC1/NAA80/SLIT2/MKKS/DIAPH3/PPP1R9B/ARPC5L/ARHGAP18/TMOD4/CAPG/PIK3CA/TMOD1/TWF2/HAX1/NCKAP1/PREX1/FMN1/ADD3/SH3BP1/EPS8/ARPC4/TMSB15A/ARF6/PFN4/ANG/VILL/ARPC5/CFL1/SSH2/SPIRE2/SWAP70/MICALL2/GHRL/PFN1/MSRB1/MLST8/PRKCD/SSH1/CDC42EP3/ABITRAM/VASP/SEMA5A/CAPZB/BAIAP2L2/KANK2/CAPZA1/TRIOBP/PYCARD/FLII/KANK1/CCR7/ARFGEF1/PLEKHH2/DLG1/ELN/TMSB10/GAS7/PFN2/CFL2/DIAPH1/SPTAN1/TMSB15C/NCK2/COTL1/ADD1/EVL/DMTN/JAK2/CDC42EP1/GBA2/ARPC2/CYFIP1/WDR1/FHOD3/FAM107A/DSTN/CYRIB/SVIL/PRKCE/LIMA1/ENAH/BBS4/FER/WAS/MICAL3/NCK1/TMSB15B/RDX/LATS1/C15orf62/SPTBN5/CDC42EP5/HCLS1/WASF1/TMSB4Y/RASA1/LMOD1/INF2/BAG4/TMOD3/ARHGAP35/NCKAP1L/CATIP/CSF3/CYRIA"	"4/723"	"172/21523"	0.826283299857087	"CYFIP2/ADD2/NCKAP1L/CARMIL2"	4	176	0.692302743735727	0.89551747902655
"GOBP ACTION POTENTIAL"	"go_bp"	"GOBP_ACTION_POTENTIAL"	"GOBP_ACTION_POTENTIAL"	"KCND3/GRIA1/DSP/KCNN2/PTPN3/DSG2/KCNJ3/AKAP6/TRPM4/CD36/SCN1B/SLC8A1/KCNJ2/GNA14/SLC4A3/KCNH2/GBA1/CALM3/TBX18/HCN2/SLC9A1/KCNIP2/CTNNA3/KCNQ3/SCN8A/BIN1/DMD/SCN3B/GNAQ/SCN4B/FLNA/HCN4/SLMAP/KCNAB2/YWHAH/CACNB2/KCNMB3/MTOR/GPR35/RANGRF/RNF207/P2RX4/NPR2/ANK3/ABCC9/CACNA1D/SLC8A2/SCN5A/FGF13/CACNA1C/KCNMB4/NTRK2/KCNJ8/KCNE4/ANK2/TACR1/GPER1/NDP/CACNA1G/NUP155/NOS1AP/FKBP1B/SCN1A/GJC1/SCN11A/GPD1L/SUMO1/GJA1/CACNA2D1/DLG1/CNTNAP1/NRCAM/GNA11/GRIK2/CLN3/YWHAE/TMEM161B/USP53/CACNB3/MYH14/CALM1/SOD1/ATP1B1/AKAP9/CAMK2D/JUP/KCNE3/SNTA1/CXADR/KCNE5/FMR1/CAV1/NEDD4L/ATP2A2/MECP2/SRI/ATP1A1/CACNA1I/SCN4A/CNR1/ATP1A2/TNF/KCNQ1/CHRNB2/FGF12/HCN1/SCN10A/GNA15/GPR88/KCNA2/CNR2/PKP2/KCNH6/CACNB4/GJA5/KCNE1/CAV3/KCNB1/RYR2"	"6/721"	"113/21582"	0.189810307261863	"KCNH2/PTPN3/SLC8A2/CD36/SCN3B/SCN4B"	6	119	1.58938544057541	0.495984509185428
"GOBP ACTIVATED T CELL PROLIFERATION"	"go_bp"	"GOBP_ACTIVATED_T_CELL_PROLIFERATION"	"GOBP_ACTIVATED_T_CELL_PROLIFERATION"	"LRRC32/CADM1/IGFBP2/ABL1/BTN3A1/IGF2/IL23R/CD274/IL18/RIPK3/TNFSF9/CD24/RPS3/IL23A/PDCD1LG2/FYN/CASP3/LGALS9/PRKAR1A/SCRIB/FADD/STAT5B/PYCARD/PPP3CA/AGER/FOXP3/GPAM/HMGB1/PRNP/BTN2A2/RC3H1/CRTAM/ICOSLG/IL12B"	"4/723"	"30/21665"	0.023514447880579	"IL23A/IGFBP2/ICOSLG/IGF2"	4	34	3.99538958045182	0.203288144530558
"GOBP ACTIVATION OF ADENYLATE CYCLASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	"LGR5/EDNRA/LGR4/ADRB2/ADORA2B/CAP1/TMIGD3/GIPR/P2RY11/CAP2/RXFP1/RAF1"	"1/726"	"11/21684"	0.326743086230666	"ADRB2"	1	12	2.7152516904583	0.618714526460433
"GOBP ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"	"LGMN/TBC1D10A/CYFIP2/RIPK2/PERP/BAK1/GRIN2A/FADD/IFI16/ASPH/CASP8/BAD/NLRC4"	"1/726"	"12/21683"	0.348584129350269	"CYFIP2"	1	13	2.48886593204775	0.63042393347454
"GOBP ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS"	"go_bp"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"SMAD3/SNCA/HIP1R/NLRP1/CARD8/ATP2A3/NKX3-1/F2R/TNFSF15/KHDC1/EIF2AK3/NOD1/PPARG/ACER2/IFT57/MTCH1/NGFR/MAPT/XDH/CYCS/BID/F3/ROBO1/BOK/ANP32B/CASP2/RPS27L/FAM162A/HIP1/ST20/PIDD1/CASP10/MUL1/CASP8AP2/HSPE1/CRADD/BBC3/BCL2L10/BCL2L13/SENP1/APAF1/CASP9/HSPD1/PYCARD/RACK1/DAP/DIABLO/CASP8/LAPTM5/JAK2/BAX/AIFM1/DLC1/EGLN3/BAD/VCP/PDCD2/TNF/COL4A3/NLRC4"	"2/725"	"58/21637"	0.583695654750738	"NGFR/ACER2"	2	60	1.02910820451843	0.754991986303976
"GOBP ACTIVATION OF IMMUNE RESPONSE"	"go_bp"	"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE"	"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE"	"A2M/COLEC12/SVEP1/CLU/PAK3/NFATC2/F2RL1/RGCC/PLPP4/PRKDC/CD59/TLR3/CASP1/LPXN/CYLD/HSPA1A/MICB/LYN/C5/CTSS/PTPN22/LY96/NLRP1/CARD8/BTN3A2/MATR3/CD36/DUSP3/PDE4B/CYBA/MAP2K6/ABL1/GRB2/BTN3A1/CBLB/GBP2/PSPC1/NFKB1/EZR/LGR4/HSPA1B/BCL2/SLC15A3/IRAK2/MEF2C/C8G/TNIP1/NOD1/CD276/NAGLU/NAGK/PDPK1/TNIP3/NLRP10/ELF1/TNFAIP3/RIOK3/NMI/ATAT1/ADA/SLC39A6/DUSP22/SIN3A/RPS6KA3/COLEC11/IRF4/PELI1/CFH/C4A/COLEC10/ALPK1/EIF2B4/TSPAN6/SRC/MASP1/INPP5D/PQBP1/MARK4/CD79B/PLCL2/TRAC/CASP6/RABGEF1/RAB11FIP2/RTN4/MASP2/GRAMD4/GATA3/NINJ1/IRF3/C1RL/BTN2A1/GPR108/IRAK4/TRAF3/KCNN4/HMSD/TRAF6/NR1H3/BTN3A3/XRCC6/IFI35/OAS1/OAS3/SUSD4/TICAM1/FLOT1/FBXL2/RIPK2/CMKLR1/DDX60/NFKBIA/PRKD1/MAPKAPK3/TYRO3/CD55/THY1/SIRT2/TNFRSF21/IL1B/TRIM3/SLC15A4/LRCH4/VAV3/PPP2CA/CD160/RSAD2/DENND1B/ARRB2/RIGI/C3/PJA2/BIRC2/PDE4D/ECSIT/FYB1/BRAF/RPS3/CFB/IPO5/LGALS3/NOP53/SHB/TOMM70/RFTN1/ZDHHC5/MAPK8/NR4A3/BCL10/C1S/USP15/VAV2/PYHIN1/TLR1/TXK/FCHO1/RAB7B/TLR6/CD81/PTPRC/CD46/PIK3CA/DAB2IP/BTN1A1/CPTP/TRIM5/PAK2/GPATCH3/FYN/PHB2/SPG21/ZNRF1/PRKD2/STOML2/KCNJ8/TRIL/PRKCH/HLA-A/NONO/PTPRJ/RNF31/NLRP3/PLA2G6/LGALS9/NCR3LG1/ZNFX1/ZDHHC12/CLPB/RBCK1/IRAK3/CFHR1/PIK3CD/AP3B1/DGKZ/NFKBID/ERBIN/BTN2A3P/CREBBP/PLSCR1/NPLOC4/C9/TEC/PTPRS/TLR4/LIMK1/LAT2/MYD88/HEXIM1/SLC39A10/MAVS/STK11/THEMIS/NECTIN2/GBP1/ZCCHC3/FOXP1/YES1/PLD2/STING1/IRF1/MAP3K7/CSNK1A1/PRKCD/SEC14L1/IFIH1/HRAS/SCARA3/STMP1/NLRC3/KHDRBS1/XIAP/RAB29/IRAK1/SFPQ/ANKRD17/IFI16/LACC1/TNIP2/PTPN6/PAWR/CR1L/UNC93B1/HSPA8/OASL/BAG6/CD47/PTPN2/LIPA/SLC15A2/C3AR1/GCSAM/BLK/IKBKG/HSPD1/TBK1/XRCC5/BRCC3/PTK2/PSEN1/FCER1G/FGR/PYCARD/LRRC14/CMTM3/SERPING1/MALT1/CCR7/ESR1/PHPT1/TIFA/EIF2AK2/PUM1/CD22/CFD/UBQLN1/C1QBP/MAPK1/C5AR1/BCAR1/CD14/UBE2N/CD226/SOS1/THEMIS2/NFKBIZ/TRIM11/WNK1/EIF2B5/DHX33/GPLD1/NR1D1/NEK7/LAPTM5/LRRC19/CD40/C4B/C1R/TARBP2/CGAS/NAIP/BAX/OTULIN/UFD1/TMEM126A/TIRAP/LAT/HLA-DPB1/ITCH/RELA/SARM1/TKFC/CACNB3/FOXP3/PLEKHA1/FOSL1/LIME1/TICAM2/DDX3X/NFKBIL1/SPPL3/EIF2B1/RC3H2/RNF125/PRKCE/TLR5/CSK/HMGB1/FOSL2/WDFY1/RNF135/BIRC3/PLCG1/CACTIN/APPL1/IRF7/EIF2B2/PHB1/IKBKB/EP300/PAK1/PRNP/LSM14A/BANK1/MAPKAPK2/CRKL/OTUD4/DHX58/TRIM25/EIF2B3/HSP90AA1/ZC3H12A/SH2B2/EPG5/CHUK/APPL2/TRBC2/FLOT2/CAV1/PIK3R1/MFHAS1/ERMAP/PUM2/BTN2A2/GPS2/GFI1/RBM14/ZAP70/RC3H1/C2/NLRX1/NLRP6/FPR1/BLNK/ICOSLG/TRIM31/VAV1/TNF/PRKCB/GBP5/CEACAM1/C8B/C1QB/SLC46A2/C7/NCKAP1L/KLRD1/CD38/PIK3AP1/TLR7/SMPDL3B/HLA-DRB1/MEFV/C5AR2/CR2/CD247/IRGM/FCN3/BPIFB1/FYB2/S100A14/CACNB4/NLRC4/HAVCR2/CD79A/INAVA/USP50/NFAM1/LTF/BTK/CFP/NR1H4/TRIM15/CARD11"	"14/713"	"399/21296"	0.47091878657771	"CD79B/CD22/RNF125/GATA3/COLEC11/NR4A3/NCKAP1L/CD36/ICOSLG/INPP5D/THEMIS/C8G/HSPA1B/HSPA1A"	14	413	1.04800570852095	0.69217652065596
"GOBP ACTIVATION OF INNATE IMMUNE RESPONSE"	"go_bp"	"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE"	"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE"	"COLEC12/PAK3/F2RL1/PRKDC/TLR3/CASP1/CYLD/HSPA1A/LYN/CTSS/PTPN22/LY96/NLRP1/CARD8/MATR3/CD36/CYBA/MAP2K6/GBP2/PSPC1/LGR4/HSPA1B/SLC15A3/IRAK2/TNIP1/NOD1/NAGLU/NAGK/PDPK1/TNIP3/NLRP10/TNFAIP3/RIOK3/NMI/ATAT1/SIN3A/RPS6KA3/COLEC11/IRF4/PELI1/COLEC10/ALPK1/TSPAN6/SRC/PQBP1/MARK4/CASP6/RAB11FIP2/RTN4/GRAMD4/NINJ1/IRF3/GPR108/IRAK4/TRAF3/TRAF6/NR1H3/XRCC6/IFI35/OAS1/OAS3/TICAM1/FLOT1/FBXL2/RIPK2/DDX60/NFKBIA/PRKD1/MAPKAPK3/TYRO3/SIRT2/TRIM3/SLC15A4/LRCH4/PPP2CA/RSAD2/ARRB2/RIGI/PJA2/BIRC2/ECSIT/IPO5/NOP53/TOMM70/RFTN1/ZDHHC5/MAPK8/BCL10/USP15/PYHIN1/TLR1/RAB7B/TLR6/DAB2IP/CPTP/TRIM5/PAK2/GPATCH3/FYN/PHB2/ZNRF1/KCNJ8/TRIL/NONO/NLRP3/LGALS9/ZNFX1/ZDHHC12/CLPB/IRAK3/AP3B1/ERBIN/CREBBP/NPLOC4/PTPRS/TLR4/MYD88/HEXIM1/MAVS/ZCCHC3/STING1/IRF1/MAP3K7/CSNK1A1/SEC14L1/IFIH1/SCARA3/STMP1/NLRC3/XIAP/IRAK1/SFPQ/ANKRD17/IFI16/LACC1/TNIP2/UNC93B1/HSPA8/OASL/SLC15A2/HSPD1/TBK1/XRCC5/BRCC3/PYCARD/LRRC14/ESR1/TIFA/EIF2AK2/PUM1/UBQLN1/C1QBP/CD14/NFKBIZ/TRIM11/DHX33/NR1D1/NEK7/LRRC19/CD40/TARBP2/CGAS/NAIP/OTULIN/UFD1/TMEM126A/TIRAP/ITCH/RELA/SARM1/TKFC/FOSL1/TICAM2/DDX3X/NFKBIL1/RNF125/PRKCE/TLR5/HMGB1/WDFY1/RNF135/BIRC3/CACTIN/APPL1/IRF7/PHB1/IKBKB/EP300/PAK1/LSM14A/MAPKAPK2/OTUD4/DHX58/TRIM25/HSP90AA1/EPG5/CHUK/APPL2/FLOT2/CAV1/PIK3R1/MFHAS1/PUM2/GPS2/GFI1/RBM14/NLRX1/NLRP6/TRIM31/TNF/GBP5/SLC46A2/KLRD1/PIK3AP1/TLR7/SMPDL3B/MEFV/IRGM/FCN3/BPIFB1/S100A14/NLRC4/HAVCR2/INAVA/USP50/LTF/BTK/NR1H4/TRIM15"	"5/722"	"224/21471"	0.867912547502795	"RNF125/COLEC11/CD36/HSPA1B/HSPA1A"	5	229	0.663799713098536	0.918725180123356
"GOBP ACTIVATION OF JANUS KINASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY"	"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY"	"IL23R/AGT/CCL5/PRLR/IL6R/PTK2B/IL23A/PIBF1/JAK2/IL12B"	"2/725"	"8/21687"	0.0397529961576357	"IL23A/AGT"	2	10	7.47827586206896	0.243678058710267
"GOBP ACTIVATION OF PHOSPHOLIPASE C ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY"	"GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY"	"EDNRA/HTR2A/HTR2B/GNAQ/LPAR2/EGFR/LPAR1/ARHGAP6/TXK/PHB2/ANG/P2RY6/PLCB2/C5AR1/PHB1/AVPR1A/GNA15/P2RY12/SELE/GPR55/AVPR1B"	"1/726"	"20/21675"	0.499671728497209	"HTR2A"	1	21	1.49276859504132	0.706939849783809
"GOBP ACTIVATION OF PROTEIN KINASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY"	"PPIA/TLR3/ABL1/TNFSF15/STRADA/IL23R/AGT/FGF1/ANGPT1/CLSPN/ADRB2/PDPK1/CARD10/IL18/RIPK3/CCL5/STRADB/COPS8/MARK2/TNFRSF10B/PINK1/CCDC88A/TRAF6/GAS6/ADRA2A/PRRC1/NTF3/PRLR/OSBPL8/IL6R/WNT5A/TAOK2/TNFRSF10A/PTK2B/TPX2/NTRK3/CHI3L1/ITGB1BP1/TGFB2/CARD14/KIF14/TLR6/VEGFA/IL23A/PHB2/ECT2/PILRB/TRAF2/CAMKK2/TXN/BORA/PIBF1/TOM1L1/ANG/STK11/MAP3K7/PRKCD/IRAK1/PARK7/ADRA2C/ITGB3/NRG1/INSR/MALT1/AXIN1/JAK2/EMP2/ZFP91/TIRAP/TGFBR2/SLC11A1/PHB1/ADCY8/ADRA2B/CHRNA3/CALCA/LEP/IL12B"	"5/722"	"73/21622"	0.109057887195609	"IL23A/AGT/ADCY8/ADRB2/ADRA2C"	5	78	2.05118961788032	0.377326825760115
"GOBP ACTIVATION OF PROTEIN KINASE B ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY"	"PPIA/FGF1/PDPK1/IL18/PINK1/CCDC88A/GAS6/ADRA2A/NTF3/OSBPL8/WNT5A/NTRK3/ITGB1BP1/TXN/ANG/PARK7/ADRA2C/NRG1/INSR/ADRA2B"	"1/726"	"19/21676"	0.48289024506549	"ADRA2C"	1	20	1.5714078584892	0.698404467373643
"GOBP ACTIVIN RECEPTOR SIGNALING PATHWAY"	"go_bp"	"GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY"	"SMAD7/FST/SMAD3/FGF10/FGF9/NOMO3/ACVRL1/GDF6/NOMO1/INHBA/FKBP1A/FSTL3/ACVR2B/DACT1/LEMD3/ACVR1C/ACVR2A/GDF7/CITED2/SMAD4/ACVR1/SKI/BMPR2/SMAD6/SMAD2/ACVR1B/SMURF1/ZC3H3/MAGI2/TGIF2/TGFBR1/CSNK2B/TGFBR2/INHBB/SHH/DAND5/FOXH1"	"1/726"	"36/21659"	0.704931003853244	"ACVR1C"	1	37	0.828703703703704	0.824298666884027
"GOBP ACTOMYOSIN CONTRACTILE RING ORGANIZATION"	"go_bp"	"GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION"	"GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION"	"IQGAP2/IQGAP3/ANLN/RACGAP1/PDCD6IP/ECT2/RTKN/PLEC/IQGAP1/VPS4A"	"1/726"	"9/21686"	0.280842777824095	"IQGAP2"	1	10	3.31894704621977	0.595507100770764
"GOBP ACTOMYOSIN STRUCTURE ORGANIZATION"	"go_bp"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"PGM5/FRMD3/ARHGAP28/SMAD3/RHPN2/RGCC/MYH11/MYOZ1/EPB41L3/TTN/ARHGEF10/MYH10/MYH3/FLNC/ABL1/SYNPO2L/CSRP2/CGNL1/ITGB5/MYPN/NRP1/PROX1/CORO2B/KRT19/CARMIL1/STMN1/OBSCN/IQGAP2/MYOZ2/NEB/SLC9A1/ALMS1/SIX4/FHDC1/PDGFRB/EPB41L2/SRC/CNN1/IQGAP3/ARHGEF5/SORBS3/GPR65/NEBL/S100A10/MYH9/TPM1/ITGB1/CCDC88A/TMOD2/TACSTD2/CNN2/AKAP13/ANLN/SFRP1/PRKD1/TRPM7/MTOR/PTK2B/SMAD4/ACTN2/LPAR1/TNNT1/MIR138-1/EPB41L5/SDC4/BRAF/ARHGAP6/CFLAR/CDC42BPG/ITGB1BP1/MYOM2/EDN1/PXN/RAC1/PDLIM1/RACGAP1/SORBS1/MKKS/MYL9/PDCD10/ARHGEF18/FERMT2/PDCD6IP/TMOD4/MYOC/PPFIA1/WASF2/PAK2/TMOD1/LIMCH1/TGFB3/ECT2/TTC8/S1PR1/ARAP1/ROCK1/PDGFRA/MET/RTKN/TESK1/MEF2A/TACR1/ROCK2/KLHL41/FAM171A1/ZEB2/LIMK1/PRKAR1A/ANKRD1/MYLK3/PHLDB2/PTGER4/INPP5K/PFN1/CDC42BPB/KRT8/OBSL1/CLASP2/PHACTR1/FHOD1/ARRB1/EPB41L1/CASQ1/RAPGEF3/ADPRHL1/F11R/WNT11/CD47/EPB41L4B/TMEFF2/ACTC1/CDC42BPA/RHOA/FLII/FRMD5/ACTG1/ELN/CNN3/PFN2/TJP1/KCTD13/CFL2/TCAP/CCN2/CUL3/ANKRD23/NF2/EVL/EPHA1/EPB41/TNFAIP1/PLEC/TGFBR1/CDC42/PPM1F/MYH14/WNT4/WDR1/FHOD3/PPM1E/CSRP1/BBS4/DLC1/WAS/LDB3/ALKBH4/PAK1/IQGAP1/CLASP1/ZYX/MYO18A/RHPN1/RHOC/PIK3R1/ASAP3/TSC1/ACTL8/ARHGEF10L/SRF/LMOD1/VPS4A/BAG4/TMOD3/CAPN3/ACTA1/APOA1/EPB41L4A/CAV3/FRMD7/SERPINF2/MYO18B"	"7/720"	"184/21511"	0.425258766159199	"NEBL/PROX1/IQGAP2/PGM5/TTN/WNT4/SYNPO2L"	7	191	1.13660175120773	0.668131849678885
"GOBP ACUTE INFLAMMATORY RESPONSE"	"go_bp"	"GOBP_ACUTE_INFLAMMATORY_RESPONSE"	"GOBP_ACUTE_INFLAMMATORY_RESPONSE"	"A2M/PTGS2/PTGER3/IL6/TNFSF4/ADORA1/CEBPB/B4GALT1/F8/IL1A/PRCP/ADAM8/FCGR1A/OSMR/HLA-E/ZP3/F3/PTGES/IL6R/APOL2/IL1B/F12/C3/SELENOS/ACVR1/SIGIRR/RHBDD3/GSTP1/NLRP3/CD163/PLSCR1/TFRC/IL31RA/MYLK3/TRPV1/SCN11A/PARK7/LIPA/CCR7/NUPR1/IL6ST/TFR2/FN1/ASH1L/EXT1/ANO6/HFE/DNASE1/ASS1/CTNNBIP1/IL20RB/EIF2AK1/TNFRSF11A/C2CD4A/NLRP6/CNR1/C2CD4B/TNF/VNN1/CD6/ALOX5AP/EDNRB/ELANE/BTK/SERPINF2/SERPINA1"	"2/725"	"64/21631"	0.635696950080079	"IL6/FCGR1A"	2	66	0.932370689655172	0.785107911538489
"GOBP ACUTE INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS"	"go_bp"	"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS"	"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS"	"A2M/FCGR1A/HLA-E/ZP3/C3/SELENOS/IL31RA/PARK7/CCR7/EXT1/IL20RB/NLRP6/CNR1/CD6/ELANE/BTK"	"1/726"	"15/21680"	0.409952498101605	"FCGR1A"	1	16	1.99081726354454	0.655884991016031
"GOBP ACUTE PHASE RESPONSE"	"go_bp"	"GOBP_ACUTE_PHASE_RESPONSE"	"GOBP_ACUTE_PHASE_RESPONSE"	"A2M/PTGS2/PTGER3/IL6/CEBPB/F8/IL1A/PTGES/IL6R/APOL2/IL1B/SIGIRR/CD163/PLSCR1/TFRC/TRPV1/TFR2/FN1/HFE/ASS1/TNFRSF11A/CNR1/TNF/EDNRB/SERPINF2/SERPINA1"	"1/726"	"25/21670"	0.57576464906528	"IL6"	1	26	1.19393939393939	0.747604831971636
"GOBP ACYLGLYCEROL HOMEOSTASIS"	"go_bp"	"GOBP_ACYLGLYCEROL_HOMEOSTASIS"	"GOBP_ACYLGLYCEROL_HOMEOSTASIS"	"SLC25A27/ANGPTL4/ADORA1/RORA/IL18/APOE/NR1H3/GIP/SESN2/SIRT1/MTLN/SCARB1/CETP/DGAT2/PNPLA8/GCKR/C1QTNF3/XBP1/ANGPTL3/MED13/LIPC/FUNDC2/FITM2/MLXIPL/APOA1/ANGPTL8/PLA2G12B/NR1H4"	"3/724"	"25/21670"	0.061016247389481	"APOE/SLC25A27/GIP"	3	28	3.59171270718232	0.287794726466795
"GOBP ADAPTATION OF SIGNALING PATHWAY"	"go_bp"	"GOBP_ADAPTATION_OF_SIGNALING_PATHWAY"	"GOBP_ADAPTATION_OF_SIGNALING_PATHWAY"	"ADM/GTF2H2/ADRB2/HTR1B/HTR2B/UBQLN2/ENTREP1/DRD2/APLN/ARRB2/ARR3/ARRB1/GRK3/GRM5/GIPR/GRK2/RDH11/NECAB2/APLNR"	"2/725"	"17/21678"	0.124982802257619	"ENTREP1/ADRB2"	2	19	3.51772819472617	0.401449058254416
