"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP ACTIN POLYMERIZATION OR DEPOLYMERIZATION"	"go_bp"	"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION"	"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION"	"KANK4/ARHGAP28/PAK3/F2RL1/CRACD/WASHC2C/DAAM2/SPTBN2/HIP1R/WASF3/TWF1/CARMIL2/ABL1/GRB2/SPIRE1/CXCL12/FCHSD1/ABI1/SPTBN1/PSTPIP2/MICAL2/FCHSD2/CARMIL1/DIAPH2/SNX9/CCL26/SCIN/FHDC1/BIN1/MSRB2/MYADM/CDC42EP4/ABI2/BAIAP2/MTPN/TMOD2/WIPF1/AVIL/CAPZA2/CYFIP2/GSN/TMSB4X/SPTBN4/CORO1A/SPTB/BAIAP2L1/PLEKHG2/SPATC1L/MTOR/ADD2/PTK2B/PDXP/TENM1/ACTN2/KANK3/CTTN/WASL/CORO7/ARPC3/MEGF9/MICAL1/WASHC3/ARHGAP6/KIRREL1/BRK1/ESAM/TTC17/WASHC5/PLEK/SSH3/RICTOR/RAC1/NAA80/SLIT2/MKKS/DIAPH3/PPP1R9B/ARPC5L/ARHGAP18/TMOD4/CAPG/PIK3CA/TMOD1/TWF2/HAX1/NCKAP1/PREX1/FMN1/ADD3/SH3BP1/EPS8/ARPC4/TMSB15A/ARF6/PFN4/ANG/VILL/ARPC5/CFL1/SSH2/SPIRE2/SWAP70/MICALL2/GHRL/PFN1/MSRB1/MLST8/PRKCD/SSH1/CDC42EP3/ABITRAM/VASP/SEMA5A/CAPZB/BAIAP2L2/KANK2/CAPZA1/TRIOBP/PYCARD/FLII/KANK1/CCR7/ARFGEF1/PLEKHH2/DLG1/ELN/TMSB10/GAS7/PFN2/CFL2/DIAPH1/SPTAN1/TMSB15C/NCK2/COTL1/ADD1/EVL/DMTN/JAK2/CDC42EP1/GBA2/ARPC2/CYFIP1/WDR1/FHOD3/FAM107A/DSTN/CYRIB/SVIL/PRKCE/LIMA1/ENAH/BBS4/FER/WAS/MICAL3/NCK1/TMSB15B/RDX/LATS1/C15orf62/SPTBN5/CDC42EP5/HCLS1/WASF1/TMSB4Y/RASA1/LMOD1/INF2/BAG4/TMOD3/ARHGAP35/NCKAP1L/CATIP/CSF3/CYRIA"	"3/538"	"173/21708"	0.800506566271757	"CYFIP2/ADD2/NCKAP1L"	3	176	0.699701312933795	0.886433914088878
"GOBP ACTION POTENTIAL"	"go_bp"	"GOBP_ACTION_POTENTIAL"	"GOBP_ACTION_POTENTIAL"	"KCND3/GRIA1/DSP/KCNN2/PTPN3/DSG2/KCNJ3/AKAP6/TRPM4/CD36/SCN1B/SLC8A1/KCNJ2/GNA14/SLC4A3/KCNH2/GBA1/CALM3/TBX18/HCN2/SLC9A1/KCNIP2/CTNNA3/KCNQ3/SCN8A/BIN1/DMD/SCN3B/GNAQ/SCN4B/FLNA/HCN4/SLMAP/KCNAB2/YWHAH/CACNB2/KCNMB3/MTOR/GPR35/RANGRF/RNF207/P2RX4/NPR2/ANK3/ABCC9/CACNA1D/SLC8A2/SCN5A/FGF13/CACNA1C/KCNMB4/NTRK2/KCNJ8/KCNE4/ANK2/TACR1/GPER1/NDP/CACNA1G/NUP155/NOS1AP/FKBP1B/SCN1A/GJC1/SCN11A/GPD1L/SUMO1/GJA1/CACNA2D1/DLG1/CNTNAP1/NRCAM/GNA11/GRIK2/CLN3/YWHAE/TMEM161B/USP53/CACNB3/MYH14/CALM1/SOD1/ATP1B1/AKAP9/CAMK2D/JUP/KCNE3/SNTA1/CXADR/KCNE5/FMR1/CAV1/NEDD4L/ATP2A2/MECP2/SRI/ATP1A1/CACNA1I/SCN4A/CNR1/ATP1A2/TNF/KCNQ1/CHRNB2/FGF12/HCN1/SCN10A/GNA15/GPR88/KCNA2/CNR2/PKP2/KCNH6/CACNB4/GJA5/KCNE1/CAV3/KCNB1/RYR2"	"2/539"	"117/21764"	0.785282640624236	"SLC8A2/KCNJ2"	2	119	0.690230404516119	0.878883771043647
"GOBP ACTIVATED T CELL PROLIFERATION"	"go_bp"	"GOBP_ACTIVATED_T_CELL_PROLIFERATION"	"GOBP_ACTIVATED_T_CELL_PROLIFERATION"	"LRRC32/CADM1/IGFBP2/ABL1/BTN3A1/IGF2/IL23R/CD274/IL18/RIPK3/TNFSF9/CD24/RPS3/IL23A/PDCD1LG2/FYN/CASP3/LGALS9/PRKAR1A/SCRIB/FADD/STAT5B/PYCARD/PPP3CA/AGER/FOXP3/GPAM/HMGB1/PRNP/BTN2A2/RC3H1/CRTAM/ICOSLG/IL12B"	"5/536"	"29/21852"	0.00125240603083775	"IL23A/IGFBP2/TNFSF9/ICOSLG/CD24"	5	34	7.02907874420998	0.108781439480092
"GOBP ACTIVATION OF ADENYLATE CYCLASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	"LGR5/EDNRA/LGR4/ADRB2/ADORA2B/CAP1/TMIGD3/GIPR/P2RY11/CAP2/RXFP1/RAF1"	"1/540"	"11/21870"	0.254097269779928	"ADRB2"	1	12	3.68181818181818	0.638740015610547
"GOBP ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"	"LGMN/TBC1D10A/CYFIP2/RIPK2/PERP/BAK1/GRIN2A/FADD/IFI16/ASPH/CASP8/BAD/NLRC4"	"1/540"	"12/21869"	0.272104113914201	"CYFIP2"	1	13	3.37484567901235	0.638740015610547
"GOBP ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS"	"go_bp"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS"	"SMAD3/SNCA/HIP1R/NLRP1/CARD8/ATP2A3/NKX3-1/F2R/TNFSF15/KHDC1/EIF2AK3/NOD1/PPARG/ACER2/IFT57/MTCH1/NGFR/MAPT/XDH/CYCS/BID/F3/ROBO1/BOK/ANP32B/CASP2/RPS27L/FAM162A/HIP1/ST20/PIDD1/CASP10/MUL1/CASP8AP2/HSPE1/CRADD/BBC3/BCL2L10/BCL2L13/SENP1/APAF1/CASP9/HSPD1/PYCARD/RACK1/DAP/DIABLO/CASP8/LAPTM5/JAK2/BAX/AIFM1/DLC1/EGLN3/BAD/VCP/PDCD2/TNF/COL4A3/NLRC4"	"1/540"	"59/21822"	0.769474002915735	"ACER2"	1	60	0.684934086629002	0.869203273163705
"GOBP ACTIVATION OF IMMUNE RESPONSE"	"go_bp"	"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE"	"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE"	"A2M/COLEC12/SVEP1/CLU/PAK3/NFATC2/F2RL1/RGCC/PLPP4/PRKDC/CD59/TLR3/CASP1/LPXN/CYLD/HSPA1A/MICB/LYN/C5/CTSS/PTPN22/LY96/NLRP1/CARD8/BTN3A2/MATR3/CD36/DUSP3/PDE4B/CYBA/MAP2K6/ABL1/GRB2/BTN3A1/CBLB/GBP2/PSPC1/NFKB1/EZR/LGR4/HSPA1B/BCL2/SLC15A3/IRAK2/MEF2C/C8G/TNIP1/NOD1/CD276/NAGLU/NAGK/PDPK1/TNIP3/NLRP10/ELF1/TNFAIP3/RIOK3/NMI/ATAT1/ADA/SLC39A6/DUSP22/SIN3A/RPS6KA3/COLEC11/IRF4/PELI1/CFH/C4A/COLEC10/ALPK1/EIF2B4/TSPAN6/SRC/MASP1/INPP5D/PQBP1/MARK4/CD79B/PLCL2/TRAC/CASP6/RABGEF1/RAB11FIP2/RTN4/MASP2/GRAMD4/GATA3/NINJ1/IRF3/C1RL/BTN2A1/GPR108/IRAK4/TRAF3/KCNN4/HMSD/TRAF6/NR1H3/BTN3A3/XRCC6/IFI35/OAS1/OAS3/SUSD4/TICAM1/FLOT1/FBXL2/RIPK2/CMKLR1/DDX60/NFKBIA/PRKD1/MAPKAPK3/TYRO3/CD55/THY1/SIRT2/TNFRSF21/IL1B/TRIM3/SLC15A4/LRCH4/VAV3/PPP2CA/CD160/RSAD2/DENND1B/ARRB2/RIGI/C3/PJA2/BIRC2/PDE4D/ECSIT/FYB1/BRAF/RPS3/CFB/IPO5/LGALS3/NOP53/SHB/TOMM70/RFTN1/ZDHHC5/MAPK8/NR4A3/BCL10/C1S/USP15/VAV2/PYHIN1/TLR1/TXK/FCHO1/RAB7B/TLR6/CD81/PTPRC/CD46/PIK3CA/DAB2IP/BTN1A1/CPTP/TRIM5/PAK2/GPATCH3/FYN/PHB2/SPG21/ZNRF1/PRKD2/STOML2/KCNJ8/TRIL/PRKCH/HLA-A/NONO/PTPRJ/RNF31/NLRP3/PLA2G6/LGALS9/NCR3LG1/ZNFX1/ZDHHC12/CLPB/RBCK1/IRAK3/CFHR1/PIK3CD/AP3B1/DGKZ/NFKBID/ERBIN/BTN2A3P/CREBBP/PLSCR1/NPLOC4/C9/TEC/PTPRS/TLR4/LIMK1/LAT2/MYD88/HEXIM1/SLC39A10/MAVS/STK11/THEMIS/NECTIN2/GBP1/ZCCHC3/FOXP1/YES1/PLD2/STING1/IRF1/MAP3K7/CSNK1A1/PRKCD/SEC14L1/IFIH1/HRAS/SCARA3/STMP1/NLRC3/KHDRBS1/XIAP/RAB29/IRAK1/SFPQ/ANKRD17/IFI16/LACC1/TNIP2/PTPN6/PAWR/CR1L/UNC93B1/HSPA8/OASL/BAG6/CD47/PTPN2/LIPA/SLC15A2/C3AR1/GCSAM/BLK/IKBKG/HSPD1/TBK1/XRCC5/BRCC3/PTK2/PSEN1/FCER1G/FGR/PYCARD/LRRC14/CMTM3/SERPING1/MALT1/CCR7/ESR1/PHPT1/TIFA/EIF2AK2/PUM1/CD22/CFD/UBQLN1/C1QBP/MAPK1/C5AR1/BCAR1/CD14/UBE2N/CD226/SOS1/THEMIS2/NFKBIZ/TRIM11/WNK1/EIF2B5/DHX33/GPLD1/NR1D1/NEK7/LAPTM5/LRRC19/CD40/C4B/C1R/TARBP2/CGAS/NAIP/BAX/OTULIN/UFD1/TMEM126A/TIRAP/LAT/HLA-DPB1/ITCH/RELA/SARM1/TKFC/CACNB3/FOXP3/PLEKHA1/FOSL1/LIME1/TICAM2/DDX3X/NFKBIL1/SPPL3/EIF2B1/RC3H2/RNF125/PRKCE/TLR5/CSK/HMGB1/FOSL2/WDFY1/RNF135/BIRC3/PLCG1/CACTIN/APPL1/IRF7/EIF2B2/PHB1/IKBKB/EP300/PAK1/PRNP/LSM14A/BANK1/MAPKAPK2/CRKL/OTUD4/DHX58/TRIM25/EIF2B3/HSP90AA1/ZC3H12A/SH2B2/EPG5/CHUK/APPL2/TRBC2/FLOT2/CAV1/PIK3R1/MFHAS1/ERMAP/PUM2/BTN2A2/GPS2/GFI1/RBM14/ZAP70/RC3H1/C2/NLRX1/NLRP6/FPR1/BLNK/ICOSLG/TRIM31/VAV1/TNF/PRKCB/GBP5/CEACAM1/C8B/C1QB/SLC46A2/C7/NCKAP1L/KLRD1/CD38/PIK3AP1/TLR7/SMPDL3B/HLA-DRB1/MEFV/C5AR2/CR2/CD247/IRGM/FCN3/BPIFB1/FYB2/S100A14/CACNB4/NLRC4/HAVCR2/CD79A/INAVA/USP50/NFAM1/LTF/BTK/CFP/NR1H4/TRIM15/CARD11"	"14/527"	"399/21482"	0.128259857690495	"CD22/MATR3/RNF125/KCNN4/NR4A3/NCKAP1L/VAV3/RSAD2/C1R/ICOSLG/FPR1/THEMIS/HSPA1B/HSPA1A"	14	413	1.43027397716302	0.523616294145383
"GOBP ACTIVATION OF INNATE IMMUNE RESPONSE"	"go_bp"	"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE"	"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE"	"COLEC12/PAK3/F2RL1/PRKDC/TLR3/CASP1/CYLD/HSPA1A/LYN/CTSS/PTPN22/LY96/NLRP1/CARD8/MATR3/CD36/CYBA/MAP2K6/GBP2/PSPC1/LGR4/HSPA1B/SLC15A3/IRAK2/TNIP1/NOD1/NAGLU/NAGK/PDPK1/TNIP3/NLRP10/TNFAIP3/RIOK3/NMI/ATAT1/SIN3A/RPS6KA3/COLEC11/IRF4/PELI1/COLEC10/ALPK1/TSPAN6/SRC/PQBP1/MARK4/CASP6/RAB11FIP2/RTN4/GRAMD4/NINJ1/IRF3/GPR108/IRAK4/TRAF3/TRAF6/NR1H3/XRCC6/IFI35/OAS1/OAS3/TICAM1/FLOT1/FBXL2/RIPK2/DDX60/NFKBIA/PRKD1/MAPKAPK3/TYRO3/SIRT2/TRIM3/SLC15A4/LRCH4/PPP2CA/RSAD2/ARRB2/RIGI/PJA2/BIRC2/ECSIT/IPO5/NOP53/TOMM70/RFTN1/ZDHHC5/MAPK8/BCL10/USP15/PYHIN1/TLR1/RAB7B/TLR6/DAB2IP/CPTP/TRIM5/PAK2/GPATCH3/FYN/PHB2/ZNRF1/KCNJ8/TRIL/NONO/NLRP3/LGALS9/ZNFX1/ZDHHC12/CLPB/IRAK3/AP3B1/ERBIN/CREBBP/NPLOC4/PTPRS/TLR4/MYD88/HEXIM1/MAVS/ZCCHC3/STING1/IRF1/MAP3K7/CSNK1A1/SEC14L1/IFIH1/SCARA3/STMP1/NLRC3/XIAP/IRAK1/SFPQ/ANKRD17/IFI16/LACC1/TNIP2/UNC93B1/HSPA8/OASL/SLC15A2/HSPD1/TBK1/XRCC5/BRCC3/PYCARD/LRRC14/ESR1/TIFA/EIF2AK2/PUM1/UBQLN1/C1QBP/CD14/NFKBIZ/TRIM11/DHX33/NR1D1/NEK7/LRRC19/CD40/TARBP2/CGAS/NAIP/OTULIN/UFD1/TMEM126A/TIRAP/ITCH/RELA/SARM1/TKFC/FOSL1/TICAM2/DDX3X/NFKBIL1/RNF125/PRKCE/TLR5/HMGB1/WDFY1/RNF135/BIRC3/CACTIN/APPL1/IRF7/PHB1/IKBKB/EP300/PAK1/LSM14A/MAPKAPK2/OTUD4/DHX58/TRIM25/HSP90AA1/EPG5/CHUK/APPL2/FLOT2/CAV1/PIK3R1/MFHAS1/PUM2/GPS2/GFI1/RBM14/NLRX1/NLRP6/TRIM31/TNF/GBP5/SLC46A2/KLRD1/PIK3AP1/TLR7/SMPDL3B/MEFV/IRGM/FCN3/BPIFB1/S100A14/NLRC4/HAVCR2/INAVA/USP50/LTF/BTK/NR1H4/TRIM15"	"5/536"	"224/21657"	0.650506330423634	"MATR3/RNF125/RSAD2/HSPA1B/HSPA1A"	5	229	0.901893989872068	0.799525595511872
"GOBP ACTIVATION OF JANUS KINASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY"	"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY"	"IL23R/AGT/CCL5/PRLR/IL6R/PTK2B/IL23A/PIBF1/JAK2/IL12B"	"2/539"	"8/21873"	0.0230005259273081	"IL23A/AGT"	2	10	10.1451762523191	0.281159955941284
"GOBP ACTIVATION OF PROTEIN KINASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY"	"PPIA/TLR3/ABL1/TNFSF15/STRADA/IL23R/AGT/FGF1/ANGPT1/CLSPN/ADRB2/PDPK1/CARD10/IL18/RIPK3/CCL5/STRADB/COPS8/MARK2/TNFRSF10B/PINK1/CCDC88A/TRAF6/GAS6/ADRA2A/PRRC1/NTF3/PRLR/OSBPL8/IL6R/WNT5A/TAOK2/TNFRSF10A/PTK2B/TPX2/NTRK3/CHI3L1/ITGB1BP1/TGFB2/CARD14/KIF14/TLR6/VEGFA/IL23A/PHB2/ECT2/PILRB/TRAF2/CAMKK2/TXN/BORA/PIBF1/TOM1L1/ANG/STK11/MAP3K7/PRKCD/IRAK1/PARK7/ADRA2C/ITGB3/NRG1/INSR/MALT1/AXIN1/JAK2/EMP2/ZFP91/TIRAP/TGFBR2/SLC11A1/PHB1/ADCY8/ADRA2B/CHRNA3/CALCA/LEP/IL12B"	"5/536"	"73/21808"	0.0402913569133677	"IL23A/AGT/ADCY8/ADRB2/ADRA2C"	5	78	2.78675117562871	0.353268861508277
"GOBP ACTIVATION OF PROTEIN KINASE B ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY"	"PPIA/FGF1/PDPK1/IL18/PINK1/CCDC88A/GAS6/ADRA2A/NTF3/OSBPL8/WNT5A/NTRK3/ITGB1BP1/TXN/ANG/PARK7/ADRA2C/NRG1/INSR/ADRA2B"	"1/540"	"19/21862"	0.386569571923475	"ADRA2C"	1	20	2.1307992202729	0.673866247861868
"GOBP ACTOMYOSIN STRUCTURE ORGANIZATION"	"go_bp"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"PGM5/FRMD3/ARHGAP28/SMAD3/RHPN2/RGCC/MYH11/MYOZ1/EPB41L3/TTN/ARHGEF10/MYH10/MYH3/FLNC/ABL1/SYNPO2L/CSRP2/CGNL1/ITGB5/MYPN/NRP1/PROX1/CORO2B/KRT19/CARMIL1/STMN1/OBSCN/IQGAP2/MYOZ2/NEB/SLC9A1/ALMS1/SIX4/FHDC1/PDGFRB/EPB41L2/SRC/CNN1/IQGAP3/ARHGEF5/SORBS3/GPR65/NEBL/S100A10/MYH9/TPM1/ITGB1/CCDC88A/TMOD2/TACSTD2/CNN2/AKAP13/ANLN/SFRP1/PRKD1/TRPM7/MTOR/PTK2B/SMAD4/ACTN2/LPAR1/TNNT1/MIR138-1/EPB41L5/SDC4/BRAF/ARHGAP6/CFLAR/CDC42BPG/ITGB1BP1/MYOM2/EDN1/PXN/RAC1/PDLIM1/RACGAP1/SORBS1/MKKS/MYL9/PDCD10/ARHGEF18/FERMT2/PDCD6IP/TMOD4/MYOC/PPFIA1/WASF2/PAK2/TMOD1/LIMCH1/TGFB3/ECT2/TTC8/S1PR1/ARAP1/ROCK1/PDGFRA/MET/RTKN/TESK1/MEF2A/TACR1/ROCK2/KLHL41/FAM171A1/ZEB2/LIMK1/PRKAR1A/ANKRD1/MYLK3/PHLDB2/PTGER4/INPP5K/PFN1/CDC42BPB/KRT8/OBSL1/CLASP2/PHACTR1/FHOD1/ARRB1/EPB41L1/CASQ1/RAPGEF3/ADPRHL1/F11R/WNT11/CD47/EPB41L4B/TMEFF2/ACTC1/CDC42BPA/RHOA/FLII/FRMD5/ACTG1/ELN/CNN3/PFN2/TJP1/KCTD13/CFL2/TCAP/CCN2/CUL3/ANKRD23/NF2/EVL/EPHA1/EPB41/TNFAIP1/PLEC/TGFBR1/CDC42/PPM1F/MYH14/WNT4/WDR1/FHOD3/PPM1E/CSRP1/BBS4/DLC1/WAS/LDB3/ALKBH4/PAK1/IQGAP1/CLASP1/ZYX/MYO18A/RHPN1/RHOC/PIK3R1/ASAP3/TSC1/ACTL8/ARHGEF10L/SRF/LMOD1/VPS4A/BAG4/TMOD3/CAPN3/ACTA1/APOA1/EPB41L4A/CAV3/FRMD7/SERPINF2/MYO18B"	"2/539"	"189/21692"	0.946789738746595	"TTN/WNT4"	2	191	0.425871936076018	0.971184738978923
"GOBP ACYLGLYCEROL HOMEOSTASIS"	"go_bp"	"GOBP_ACYLGLYCEROL_HOMEOSTASIS"	"GOBP_ACYLGLYCEROL_HOMEOSTASIS"	"SLC25A27/ANGPTL4/ADORA1/RORA/IL18/APOE/NR1H3/GIP/SESN2/SIRT1/MTLN/SCARB1/CETP/DGAT2/PNPLA8/GCKR/C1QTNF3/XBP1/ANGPTL3/MED13/LIPC/FUNDC2/FITM2/MLXIPL/APOA1/ANGPTL8/PLA2G12B/NR1H4"	"1/540"	"27/21854"	0.495550461562039	"APOE"	1	28	1.49890260631001	0.72848885217653
"GOBP ADAPTATION OF SIGNALING PATHWAY"	"go_bp"	"GOBP_ADAPTATION_OF_SIGNALING_PATHWAY"	"GOBP_ADAPTATION_OF_SIGNALING_PATHWAY"	"ADM/GTF2H2/ADRB2/HTR1B/HTR2B/UBQLN2/ENTREP1/DRD2/APLN/ARRB2/ARR3/ARRB1/GRK3/GRM5/GIPR/GRK2/RDH11/NECAB2/APLNR"	"1/540"	"18/21863"	0.371389539831745	"ADRB2"	1	19	2.24927983539095	0.67205994124344
"GOBP ADAPTIVE IMMUNE RESPONSE"	"go_bp"	"GOBP_ADAPTIVE_IMMUNE_RESPONSE"	"GOBP_ADAPTIVE_IMMUNE_RESPONSE"	"ERAP2/TNFSF18/IL6/IL13RA2/SVEP1/SMAD7/CLU/HLA-H/IL7R/LOXL3/IL21R/TNFSF4/PLA2G4A/CTSC/BCL3/CADM1/MICB/LYN/C5/CTSS/TRPM4/JUNB/RORA/MCOLN1/HLA-DPA1/P2RX7/BTN3A2/PAXIP1/ADCY7/BTN3A1/ULBP2/RAP1GAP2/TNFRSF13C/TAP2/IL23R/CTSH/PVR/MEF2C/ULBP3/PRKCZ/IL4R/C8G/JAM3/UNG/DUSP10/SOCS3/STAT6/NLRP10/TNFAIP3/NFKB2/IL33/EBI3/ADA/CD274/RNF19B/DUSP22/IL18/TNFRSF14/IRF4/NSD2/C4A/RIPK3/HLA-C/B2M/RELB/CD74/RAB27A/SIPA1/INPP5D/CD79B/TRAC/MARCHF8/SCART1/THOC1/EXO1/ZBTB7B/CD7/MASP2/MR1/GATA3/FCGR1A/C1RL/HLA-E/FBXO38/RIF1/ZP3/MLH1/TRAF6/BTN3A3/HMCES/SUSD4/IL27RA/RIPK2/HLA-B/TCIRG1/PSG9/IL6R/MAD2L2/CD55/MSH6/HLA-F/MTOR/TNFRSF21/IL1B/CRACR2A/IL1RL1/SLC15A4/PTK2B/CD160/RSAD2/DENND1B/MICA/HPRT1/TREM1/C3/BCL6/JAK3/RAG1/DCLRE1C/RAET1E/IL17RA/SIRT1/ULBP1/ATAD5/RFTN1/MSH2/PRR7/TGFB1/STX7/BCL10/C1S/IL18BP/PARP3/IFNE/STAT3/CAMK4/TXK/HLX/CD81/KMT5C/PTPRC/CD46/GNL1/IL12A/FZD5/TMEM98/IL23A/PDCD1LG2/TNFSF13/ENTPD7/FYN/TRGV5/PRKD2/KCNJ8/GPR183/TRAF2/ZBTB1/HLA-A/ICAM1/NLRP3/LILRA6/SEMA4A/NCR3LG1/ARG2/IL1R1/CTSL/HLA-DMA/JAG1/MCOLN2/PIK3CD/AHR/NFKBID/PRDM1/TAP1/ANXA1/C9/TEC/TFRC/TLR4/LAT2/NDFIP1/MYD88/SANBR/TFE3/ALCAM/SWAP70/AKIRIN2/THEMIS/TYK2/NECTIN2/OTUD7B/RNF8/FADD/IRF1/TP53BP1/MAP3K7/IFNB1/PRKCD/HRAS/RAPGEF3/SUPT6H/PTPN6/CR1L/TRAF3IP2/UNC93B1/RAET1G/LIG4/RAP1GAP/TRIM27/HSPD1/FCER1G/PYCARD/SERPING1/MALT1/EIF2AK4/RAPGEF4/TNFSF13B/TFEB/JCHAIN/JAK1/PKN1/PAG1/C1QBP/ARID5A/RNF168/IL6ST/CD27/CD226/NFKBIZ/SLC22A13/STAT4/IL4I1/TNFRSF1B/CARD9/CD40/EXOSC3/NOTCH1/CTNNBL1/AGER/C4B/C1R/JAK2/EMP2/HPX/LAT/SOCS5/EXOSC6/HLA-DPB1/LILRB3/ADAM17/FOXP3/HFE/UNC13D/TRBV12-4/CLCF1/LEF1/LIME1/SHLD2/CYRIB/RC3H2/RNF125/CSK/HLA-G/HMGB1/SLC11A1/ERAP1/OTUB1/DBNL/WAS/SHLD3/PPP3CB/CD4/KMT5B/IRF7/NBN/PHB1/APLF/PMS2/EPHB2/LAG3/ZC3H12A/IL20RB/KDM5D/LAMP3/TRBC2/TSC1/EBAG9/SHLD1/ERCC1/ORAI1/ZAP70/CSF2RB/RC3H1/C2/TNFRSF11A/TBX21/CRTAM/FCGR1BP/SLAMF7/BACH2/ICOSLG/CD70/TNF/PRKCB/CX3CR1/CEACAM1/C8B/C1QB/C7/NCKAP1L/KLRD1/BTLA/HLA-DRB1/XCL1/CR2/FGB/MPL/CD247/CD1D/AIRE/LTA/PRKCQ/TRBV13/CD6/HAVCR2/CD79A/HLA-DRA/BTK/HLA-DMB/ADGRE1/SH2D1B/IL12B/IL18R1/IL2RB/TRGV8"	"14/527"	"321/21560"	0.0337319511650634	"SLAMF7/TBX21/RNF125/IL23A/ULBP1/IL1RL1/NCKAP1L/TREM1/RSAD2/C1R/ICOSLG/JUNB/THEMIS/ADGRE1"	14	335	1.78427234626139	0.322643922507392
