geneId	gene	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_n208	DE_n6	DE_RR_LL	seqnames_2h	start_2h	end_2h	width_2h	strand_2h	V4_2h	V5_2h	V6_2h	V7_2h	V8_2h	V9_2h	V10_2h	annotation_2h	geneChr_2h	geneStart_2h	geneEnd_2h	geneLength_2h	geneStrand_2h	transcriptId_2h	distanceToTSS_2h	external_gene_name_2h	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154366311	154366595	285	*	KOS_2h_peak_16763	38	.	4.31739	6.93407	3.89362	31	Promoter (<=1kb)	23	154348535	154366334	17800	2	ENST00000673639	0	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154354756	154354980	225	*	KOS_2h_peak_16751	20	.	3.91576	4.85936	2.0327	81	Promoter (<=1kb)	23	154353296	154354889	1594	2	ENST00000438732	0	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154362177	154362315	139	*	KOS_2h_peak_16758	78	.	6.6774	11.18799	7.8527	50	Promoter (2-3kb)	23	154348648	154359638	10991	2	ENST00000490936	-2539	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154357594	154357745	152	*	KOS_2h_peak_16754	23	.	4.00644	5.18315	2.31056	64	Promoter (<=1kb)	23	154357541	154358664	1124	2	ENST00000466319	919	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154365117	154365354	238	*	KOS_2h_peak_16761	21	.	3.72852	4.96097	2.11738	45	Promoter (<=1kb)	23	154364632	154365207	576	2	ENST00000465144	0	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154354510	154354695	186	*	KOS_2h_peak_16750	53	.	5.65677	8.53153	5.36526	100	Promoter (<=1kb)	23	154354030	154354680	651	2	ENST00000474072	0	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154360415	154360681	267	*	KOS_2h_peak_16757	36	.	4.47423	6.64132	3.62398	255	Promoter (<=1kb)	23	154348648	154359638	10991	2	ENST00000490936	-777	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154367824	154367952	129	*	KOS_2h_peak_16764	77	.	6.63863	11.12509	7.79494	54	Promoter (1-2kb)	23	154348535	154366334	17800	2	ENST00000673639	-1490	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154347299	154347452	154	*	KOS_2h_peak_16746	73	.	6.59957	10.69745	7.3884	80	Promoter (2-3kb)	23	154348922	154350355	1434	2	ENST00000462590	2903	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154355866	154356049	184	*	KOS_2h_peak_16752	37	.	4.87904	6.76225	3.7352	104	Promoter (<=1kb)	23	154353296	154354889	1594	2	ENST00000438732	-977	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154349243	154349455	213	*	KOS_2h_peak_16748	70	.	6.58734	10.33765	7.0573	58	Promoter (<=1kb)	23	154348922	154350355	1434	2	ENST00000462590	900	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154362400	154362516	117	*	KOS_2h_peak_16759	31	.	4.4516	6.09289	3.12947	42	Promoter (2-3kb)	23	154364632	154365207	576	2	ENST00000465144	2691	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000196924	FLNA	218744.831514918	0.101923576782315	0.184319677082155	0.552971762949032	0.580282745748293	0.938689662606899	FLNA	218744.831514918	-0.0458304015574725	0.225739151053393	-0.20302371716917	0.839116494614401	0.989056367829534	FLNA	218744.831514918	0.0686211053735982	0.225776194811168	0.303934192136556	0.761178027691916	0.999855349557366	FLNA	FALSE	FALSE	FALSE	X	154370469	154371433	965	*	KOS_2h_peak_16767	548	.	19.95879	59.56934	54.86101	668	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA	X	154371120	154371223	104	*	KOS_4h_peak_1498	31	.	4.66492	7.53009	3.10331	60	Promoter (<=1kb)	23	154348524	154371203	22680	2	ENST00000420627	0	FLNA
ENSG00000197019	SERTAD1	5989.48345576709	-0.607146029794294	0.254393761410039	-2.38663883276477	0.0170031860605519	0.367006518511342	SERTAD1	5989.48345576709	0.35739248475653	0.310862002250605	1.14968211672398	0.250274822597803	0.881597625490246	SERTAD1	5989.48345576709	0.0413203020493432	0.313365900019745	0.131859599422718	0.895095344521034	0.999855349557366	SERTAD1	FALSE	FALSE	FALSE	19	40425665	40426146	482	*	KOS_2h_peak_8334	449	.	13.29039	49.24864	44.96446	286	Promoter (<=1kb)	19	40421589	40425992	4404	2	ENST00000357949	0	SERTAD1	19	40425905	40426016	112	*	KOS_4h_peak_775	69	.	6.85495	11.86177	6.98135	41	Promoter (<=1kb)	19	40421589	40425992	4404	2	ENST00000357949	0	SERTAD1
ENSG00000197019	SERTAD1	5989.48345576709	-0.607146029794294	0.254393761410039	-2.38663883276477	0.0170031860605519	0.367006518511342	SERTAD1	5989.48345576709	0.35739248475653	0.310862002250605	1.14968211672398	0.250274822597803	0.881597625490246	SERTAD1	5989.48345576709	0.0413203020493432	0.313365900019745	0.131859599422718	0.895095344521034	0.999855349557366	SERTAD1	FALSE	FALSE	FALSE	19	40420973	40421233	261	*	KOS_2h_peak_8333	39	.	3.47332	7.02622	3.976	165	Distal Intergenic	19	40421589	40425992	4404	2	ENST00000357949	4759	SERTAD1	19	40425905	40426016	112	*	KOS_4h_peak_775	69	.	6.85495	11.86177	6.98135	41	Promoter (<=1kb)	19	40421589	40425992	4404	2	ENST00000357949	0	SERTAD1
ENSG00000197114	ZGPAT	262.232905370947	0.0314428532776693	0.306808515724919	0.1024836393585	0.918372798370455	0.989219568717661	ZGPAT	262.232905370947	-0.0778491277827431	0.370657733772829	-0.210029686930682	0.833644502940206	0.988961052216644	ZGPAT	262.232905370947	0.895464181416166	0.389846208642448	2.29696778258898	0.0216206076793263	0.56438521966854	ZGPAT	FALSE	FALSE	FALSE	20	63707279	63707626	348	*	KOS_2h_peak_10259	328	.	11.77776	37.00894	32.89254	190	Promoter (<=1kb)	20	63707465	63736141	28677	1	ENST00000448100	0	ZGPAT	20	63707464	63707537	74	*	KOS_4h_peak_950	40	.	5.52543	8.6321	4.07016	34	Promoter (<=1kb)	20	63707465	63736141	28677	1	ENST00000448100	0	ZGPAT
ENSG00000197119	SLC25A29	302.005072127681	0.330977956515326	0.269161137184506	1.22966472789289	0.218822680366314	0.812013964664112	SLC25A29	302.005072127681	-0.513439620956122	0.326721069955129	-1.57149222432039	0.116068359138308	0.822373742742622	SLC25A29	302.005072127681	-0.170178347420738	0.349453239466765	-0.486984603949917	0.62626924159197	0.999855349557366	SLC25A29	FALSE	FALSE	FALSE	14	100306282	100307410	1129	*	KOS_2h_peak_4765	153	.	6.38057	19.0916	15.3938	219	Promoter (<=1kb)	14	100291116	100306444	15329	2	ENST00000359232	0	SLC25A29	14	100306459	100306510	52	*	KOS_4h_peak_409	44	.	5.78112	9.04233	4.42881	33	Promoter (<=1kb)	14	100292735	100306490	13756	2	ENST00000554060	0	SLC25A29
ENSG00000197119	SLC25A29	302.005072127681	0.330977956515326	0.269161137184506	1.22966472789289	0.218822680366314	0.812013964664112	SLC25A29	302.005072127681	-0.513439620956122	0.326721069955129	-1.57149222432039	0.116068359138308	0.822373742742622	SLC25A29	302.005072127681	-0.170178347420738	0.349453239466765	-0.486984603949917	0.62626924159197	0.999855349557366	SLC25A29	FALSE	FALSE	FALSE	14	100305455	100305628	174	*	KOS_2h_peak_4764	71	.	5.55093	10.41227	7.11856	84	Promoter (<=1kb)	14	100304915	100305809	895	2	ENST00000556201	181	SLC25A29	14	100306459	100306510	52	*	KOS_4h_peak_409	44	.	5.78112	9.04233	4.42881	33	Promoter (<=1kb)	14	100292735	100306490	13756	2	ENST00000554060	0	SLC25A29
ENSG00000197170	PSMD12	4668.8684493562	0.19554495960543	0.186528315817055	1.04833927625883	0.294482319961387	0.864579531551174	PSMD12	4668.8684493562	0.145170733011694	0.22811387210603	0.636395900308143	0.524518412335704	0.949485786734936	PSMD12	4668.8684493562	-0.0696467255874896	0.230120689608414	-0.30265303700421	0.762154291137784	0.999855349557366	PSMD12	FALSE	FALSE	FALSE	17	67366338	67366602	265	*	KOS_2h_peak_7096	104	.	6.17545	13.94483	10.46153	165	Promoter (<=1kb)	17	67337916	67366577	28662	2	ENST00000356126	0	PSMD12	17	67366439	67366496	58	*	KOS_4h_peak_641	59	.	6.63521	10.75496	5.98463	41	Promoter (<=1kb)	17	67357152	67366519	9368	2	ENST00000578015	23	PSMD12
ENSG00000197362	ZNF786	454.337591626831	0.56327168244795	0.266171913170198	2.11619504003707	0.0343282228952705	0.488651628167243	ZNF786	454.337591626831	0.174027983377697	0.317724601636357	0.547732163267848	0.583875824072407	0.960304049407107	ZNF786	454.337591626831	0.366576750963087	0.339804868081977	1.07878604868795	0.280683115582512	0.999855349557366	ZNF786	FALSE	FALSE	FALSE	7	149097267	149097390	124	*	KOS_2h_peak_14894	37	.	4.87904	6.76225	3.7352	81	Distal Intergenic	7	149069643	149090782	21140	2	ENST00000316286	-6485	ZNF786	7	149090619	149090781	163	*	KOS_4h_peak_1368	119	.	9.03337	17.2031	11.96879	59	Promoter (<=1kb)	7	149069641	149090718	21078	2	ENST00000491431	0	ZNF786
ENSG00000197362	ZNF786	454.337591626831	0.56327168244795	0.266171913170198	2.11619504003707	0.0343282228952705	0.488651628167243	ZNF786	454.337591626831	0.174027983377697	0.317724601636357	0.547732163267848	0.583875824072407	0.960304049407107	ZNF786	454.337591626831	0.366576750963087	0.339804868081977	1.07878604868795	0.280683115582512	0.999855349557366	ZNF786	FALSE	FALSE	FALSE	7	149090266	149090853	588	*	KOS_2h_peak_14893	517	.	15.43539	56.28964	51.78705	425	Promoter (<=1kb)	7	149069641	149090718	21078	2	ENST00000491431	0	ZNF786	7	149090619	149090781	163	*	KOS_4h_peak_1368	119	.	9.03337	17.2031	11.96879	59	Promoter (<=1kb)	7	149069641	149090718	21078	2	ENST00000491431	0	ZNF786
ENSG00000197557	IFT70A	199.819010859731	0.392975156273478	0.315060068023465	1.24730232789834	0.212286664209696	0.811615735897762	IFT70A	199.819010859731	0.214575022857297	0.383865888486609	0.55898434659891	0.576172403258143	0.958296298576827	IFT70A	199.819010859731	-0.175777953791021	0.397917702577529	-0.441744493025597	0.658674109194648	0.999855349557366	IFT70A	FALSE	FALSE	FALSE	2	177618464	177619088	625	*	KOS_2h_peak_9503	118	.	6.4716	15.39386	11.83774	189	Promoter (<=1kb)	2	177612999	177618742	5744	2	ENST00000355689	0	IFT70A	2	177618941	177619000	60	*	KOS_4h_peak_886	90	.	7.71181	14.10095	9.05311	27	Promoter (<=1kb)	2	177612999	177618742	5744	2	ENST00000355689	-199	IFT70A
ENSG00000197562	RAB40C	976.715916457209	-0.095678291331047	0.20446785106443	-0.467938068664387	0.639828878754695	0.947198170604478	RAB40C	976.715916457209	-0.344410392259209	0.247405903352861	-1.39208639564269	0.163896237373587	0.852047613131957	RAB40C	976.715916457209	0.147889727125225	0.255113241089873	0.579702278460434	0.562115406593588	0.999855349557366	RAB40C	FALSE	FALSE	FALSE	16	588641	589323	683	*	KOS_2h_peak_5406	492	.	14.92931	53.66566	49.27033	373	Promoter (<=1kb)	16	589357	626026	36670	1	ENST00000569575	-34	RAB40C	16	588955	589022	68	*	KOS_4h_peak_448	31	.	4.66492	7.53009	3.10331	23	Promoter (<=1kb)	16	589357	626026	36670	1	ENST00000569575	-335	RAB40C
ENSG00000197562	RAB40C	976.715916457209	-0.095678291331047	0.20446785106443	-0.467938068664387	0.639828878754695	0.947198170604478	RAB40C	976.715916457209	-0.344410392259209	0.247405903352861	-1.39208639564269	0.163896237373587	0.852047613131957	RAB40C	976.715916457209	0.147889727125225	0.255113241089873	0.579702278460434	0.562115406593588	0.999855349557366	RAB40C	FALSE	FALSE	FALSE	16	622384	622645	262	*	KOS_2h_peak_5407	38	.	4.31739	6.93407	3.89362	112	Promoter (2-3kb)	16	625614	629272	3659	1	ENST00000561781	-2969	RAB40C	16	588955	589022	68	*	KOS_4h_peak_448	31	.	4.66492	7.53009	3.10331	23	Promoter (<=1kb)	16	589357	626026	36670	1	ENST00000569575	-335	RAB40C
ENSG00000197563	PIGN	1922.24117654322	-0.0136091638765541	0.213109187127307	-0.0638600524923607	0.949081660814058	0.995035600763766	PIGN	1922.24117654322	0.356145242536238	0.260333672876808	1.36803371842246	0.171301521970387	0.855401433946552	PIGN	1922.24117654322	-0.114676905224644	0.264187842024614	-0.434073363655999	0.664235167319941	0.999855349557366	PIGN	FALSE	FALSE	FALSE	18	62186685	62187022	338	*	KOS_2h_peak_7597	134	.	7.09895	17.12144	13.49634	232	Promoter (<=1kb)	18	62042471	62187017	144547	2	ENST00000639912	0	PIGN	18	62186890	62186975	86	*	KOS_4h_peak_715	40	.	5.68732	8.58022	4.0249	43	Promoter (<=1kb)	18	62105040	62186975	81936	2	ENST00000639214	0	PIGN
ENSG00000197594	ENPP1	5008.54482761647	0.338153426871102	0.282415883232381	1.19735980498256	0.231166343394646	0.820691889900477	ENPP1	5008.54482761647	-0.344235889335827	0.345653830999979	-0.995897798499587	0.319299805087022	0.907398682813807	ENPP1	5008.54482761647	0.442409302729307	0.346818035612601	1.2756236911032	0.202088575223568	0.999855349557366	ENPP1	FALSE	FALSE	FALSE	6	131807953	131808284	332	*	KOS_2h_peak_13972	290	.	10.28049	33.11808	29.06606	140	Promoter (<=1kb)	6	131808016	131851423	43408	1	ENST00000486853	0	ENPP1	6	131808023	131808209	187	*	KOS_4h_peak_1268	40	.	5.89132	8.62633	4.06726	16	Promoter (<=1kb)	6	131808034	131890864	82831	1	ENST00000513998	0	ENPP1
ENSG00000197647	ZNF433	209.941824335598	-0.286674054292267	0.312913457653971	-0.916144855007417	0.359590924216903	0.881749315747072	ZNF433	209.941824335598	0.453566963413289	0.361193861084497	1.25574383255418	0.209208861648817	0.869668757120627	ZNF433	209.941824335598	-0.896198374439272	0.428270414543547	-2.09259931110218	0.0363849381231243	0.703206657353873	ZNF433	FALSE	FALSE	FALSE	19	12035568	12035915	348	*	KOS_2h_peak_7975	112	.	5.46906	14.7501	11.22799	174	Promoter (<=1kb)	19	12014715	12035679	20965	2	ENST00000550507	0	ZNF433	19	12035665	12035719	55	*	KOS_4h_peak_750	32	.	5.30052	7.68099	3.23693	13	Promoter (<=1kb)	19	12014715	12035679	20965	2	ENST00000550507	0	ZNF433
ENSG00000198131	ZNF544	1288.49354249698	-0.13947063097741	0.2106793373147	-0.662004317818207	0.507968454491695	0.922247698976077	ZNF544	1288.49354249698	0.430701232921241	0.256651633962251	1.67815503946719	0.093316836303795	0.789406524440632	ZNF544	1288.49354249698	0.290812539834042	0.263531640480017	1.10352039437972	0.269801239931237	0.999855349557366	ZNF544	FALSE	FALSE	FALSE	19	58228577	58229106	530	*	KOS_2h_peak_8660	524	.	17.29386	57.0123	52.46902	233	Promoter (<=1kb)	19	58228594	58263644	35051	1	ENST00000599227	0	ZNF544	19	58228670	58228869	200	*	KOS_4h_peak_806	50	.	5.99808	9.72704	5.04225	48	Promoter (<=1kb)	19	58228914	58229986	1073	1	ENST00000602260	-45	ZNF544
ENSG00000198355	PIM3	2022.03243801888	-0.238394267098074	0.194409764738192	-1.22624636380336	0.220105978695861	0.812830458942977	PIM3	2022.03243801888	0.155610012803058	0.235993746545588	0.659381933126767	0.509650540801867	0.944595841731273	PIM3	2022.03243801888	0.154404513854421	0.245739633307971	0.628325646034131	0.529790634493078	0.999855349557366	PIM3	FALSE	FALSE	FALSE	22	49960295	49961669	1375	*	KOS_2h_peak_10920	399	.	14.27906	44.18449	39.97458	508	Promoter (<=1kb)	22	49960768	49961646	879	1	ENST00000467480	0	PIM3	22	49960774	49960893	120	*	KOS_4h_peak_1027	38	.	4.99813	8.40895	3.87883	50	Promoter (<=1kb)	22	49960772	49964072	3301	1	ENST00000360612	2	PIM3
ENSG00000198431	TXNRD1	33419.8367457114	0.294296807527607	0.230087420482654	1.27906517840159	0.200874104590767	0.805859770875215	TXNRD1	33419.8367457114	0.0932347089568153	0.281767318382899	0.330892558767645	0.74072564290906	0.983330256898548	TXNRD1	33419.8367457114	0.0976877582408837	0.281942166233243	0.346481548134483	0.728980848911731	0.999855349557366	TXNRD1	FALSE	FALSE	FALSE	12	104215695	104215946	252	*	KOS_2h_peak_3684	168	.	8.63477	20.60167	16.85091	153	Promoter (<=1kb)	12	104215779	104350307	134529	1	ENST00000525566	0	TXNRD1	12	104385664	104385720	57	*	KOS_4h_peak_311	112	.	9.59785	16.40653	11.21421	36	Distal Intergenic	12	104334127	104348583	14457	1	ENST00000525265	51537	TXNRD1
ENSG00000198431	TXNRD1	33419.8367457114	0.294296807527607	0.230087420482654	1.27906517840159	0.200874104590767	0.805859770875215	TXNRD1	33419.8367457114	0.0932347089568153	0.281767318382899	0.330892558767645	0.74072564290906	0.983330256898548	TXNRD1	33419.8367457114	0.0976877582408837	0.281942166233243	0.346481548134483	0.728980848911731	0.999855349557366	TXNRD1	FALSE	FALSE	FALSE	12	104385590	104385731	142	*	KOS_2h_peak_3686	110	.	7.45705	14.56385	11.04754	96	Distal Intergenic	12	104334127	104348583	14457	1	ENST00000525265	51463	TXNRD1	12	104385664	104385720	57	*	KOS_4h_peak_311	112	.	9.59785	16.40653	11.21421	36	Distal Intergenic	12	104334127	104348583	14457	1	ENST00000525265	51537	TXNRD1
ENSG00000198466	ZNF587	725.445552027452	-0.085175723078976	0.281416454681575	-0.302667884773664	0.762142974696842	0.96976660965159	ZNF587	725.445552027452	0.457767069912603	0.343339980628441	1.33327633174184	0.182441137832829	0.855401433946552	ZNF587	725.445552027452	0.231587772975948	0.349650617523351	0.662340523281019	0.507753011796851	0.999855349557366	ZNF587	FALSE	FALSE	FALSE	19	57849770	57850425	656	*	KOS_2h_peak_8653	319	.	12.64377	36.09298	31.98768	188	Promoter (<=1kb)	19	57849859	57865117	15259	1	ENST00000339656	0	ZNF587	19	57849951	57850169	219	*	KOS_4h_peak_804	77	.	7.12058	12.70128	7.75994	135	Promoter (<=1kb)	19	57849860	57860210	10351	1	ENST00000423137	91	ZNF587
ENSG00000198467	TPM2	133210.517252572	-0.0302262548270969	0.221743366719478	-0.136311878340584	0.891574733975392	0.98737943374909	TPM2	133210.517252572	-0.351427122005917	0.271554005485762	-1.2941334500932	0.195619329154559	0.861758062030208	TPM2	133210.517252572	-0.189125085933754	0.271603417773551	-0.696328078210845	0.486223392939075	0.999855349557366	TPM2	FALSE	FALSE	FALSE	9	35690318	35690609	292	*	KOS_2h_peak_15727	48	.	4.73968	7.96294	4.84129	235	Promoter (<=1kb)	9	35681993	35690056	8064	2	ENST00000378292	-262	TPM2	9	35689835	35689930	96	*	KOS_4h_peak_1418	46	.	5.33134	9.31535	4.67549	25	Promoter (<=1kb)	9	35682014	35689913	7900	2	ENST00000329305	0	TPM2
ENSG00000198467	TPM2	133210.517252572	-0.0302262548270969	0.221743366719478	-0.136311878340584	0.891574733975392	0.98737943374909	TPM2	133210.517252572	-0.351427122005917	0.271554005485762	-1.2941334500932	0.195619329154559	0.861758062030208	TPM2	133210.517252572	-0.189125085933754	0.271603417773551	-0.696328078210845	0.486223392939075	0.999855349557366	TPM2	FALSE	FALSE	FALSE	9	35691010	35691137	128	*	KOS_2h_peak_15728	60	.	4.19294	9.28007	6.06252	47	Promoter (<=1kb)	9	35681993	35690056	8064	2	ENST00000378292	-954	TPM2	9	35689835	35689930	96	*	KOS_4h_peak_1418	46	.	5.33134	9.31535	4.67549	25	Promoter (<=1kb)	9	35682014	35689913	7900	2	ENST00000329305	0	TPM2
ENSG00000198467	TPM2	133210.517252572	-0.0302262548270969	0.221743366719478	-0.136311878340584	0.891574733975392	0.98737943374909	TPM2	133210.517252572	-0.351427122005917	0.271554005485762	-1.2941334500932	0.195619329154559	0.861758062030208	TPM2	133210.517252572	-0.189125085933754	0.271603417773551	-0.696328078210845	0.486223392939075	0.999855349557366	TPM2	FALSE	FALSE	FALSE	9	35689378	35690259	882	*	KOS_2h_peak_15726	339	.	9.8443	38.07713	33.94519	508	Promoter (<=1kb)	9	35681993	35690056	8064	2	ENST00000378292	0	TPM2	9	35689835	35689930	96	*	KOS_4h_peak_1418	46	.	5.33134	9.31535	4.67549	25	Promoter (<=1kb)	9	35682014	35689913	7900	2	ENST00000329305	0	TPM2
ENSG00000198467	TPM2	133210.517252572	-0.0302262548270969	0.221743366719478	-0.136311878340584	0.891574733975392	0.98737943374909	TPM2	133210.517252572	-0.351427122005917	0.271554005485762	-1.2941334500932	0.195619329154559	0.861758062030208	TPM2	133210.517252572	-0.189125085933754	0.271603417773551	-0.696328078210845	0.486223392939075	0.999855349557366	TPM2	FALSE	FALSE	FALSE	9	35688977	35689319	343	*	KOS_2h_peak_15725	37	.	3.65502	6.72316	3.70026	108	Promoter (<=1kb)	9	35684251	35689900	5650	2	ENST00000471212	581	TPM2	9	35689835	35689930	96	*	KOS_4h_peak_1418	46	.	5.33134	9.31535	4.67549	25	Promoter (<=1kb)	9	35682014	35689913	7900	2	ENST00000329305	0	TPM2
