"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP ACTIVATION OF ADENYLATE CYCLASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	"GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	"LGR5/EDNRA/LGR4/ADRB2/ADORA2B/CAP1/TMIGD3/GIPR/P2RY11/CAP2/RXFP1/RAF1"	"1/230"	"11/22180"	0.116885551167481	"LGR5"	1	12	8.76679841897233	0.67940585961501
"GOBP ACTIVATION OF IMMUNE RESPONSE"	"go_bp"	"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE"	"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE"	"A2M/COLEC12/SVEP1/CLU/PAK3/NFATC2/F2RL1/RGCC/PLPP4/PRKDC/CD59/TLR3/CASP1/LPXN/CYLD/HSPA1A/MICB/LYN/C5/CTSS/PTPN22/LY96/NLRP1/CARD8/BTN3A2/MATR3/CD36/DUSP3/PDE4B/CYBA/MAP2K6/ABL1/GRB2/BTN3A1/CBLB/GBP2/PSPC1/NFKB1/EZR/LGR4/HSPA1B/BCL2/SLC15A3/IRAK2/MEF2C/C8G/TNIP1/NOD1/CD276/NAGLU/NAGK/PDPK1/TNIP3/NLRP10/ELF1/TNFAIP3/RIOK3/NMI/ATAT1/ADA/SLC39A6/DUSP22/SIN3A/RPS6KA3/COLEC11/IRF4/PELI1/CFH/C4A/COLEC10/ALPK1/EIF2B4/TSPAN6/SRC/MASP1/INPP5D/PQBP1/MARK4/CD79B/PLCL2/TRAC/CASP6/RABGEF1/RAB11FIP2/RTN4/MASP2/GRAMD4/GATA3/NINJ1/IRF3/C1RL/BTN2A1/GPR108/IRAK4/TRAF3/KCNN4/HMSD/TRAF6/NR1H3/BTN3A3/XRCC6/IFI35/OAS1/OAS3/SUSD4/TICAM1/FLOT1/FBXL2/RIPK2/CMKLR1/DDX60/NFKBIA/PRKD1/MAPKAPK3/TYRO3/CD55/THY1/SIRT2/TNFRSF21/IL1B/TRIM3/SLC15A4/LRCH4/VAV3/PPP2CA/CD160/RSAD2/DENND1B/ARRB2/RIGI/C3/PJA2/BIRC2/PDE4D/ECSIT/FYB1/BRAF/RPS3/CFB/IPO5/LGALS3/NOP53/SHB/TOMM70/RFTN1/ZDHHC5/MAPK8/NR4A3/BCL10/C1S/USP15/VAV2/PYHIN1/TLR1/TXK/FCHO1/RAB7B/TLR6/CD81/PTPRC/CD46/PIK3CA/DAB2IP/BTN1A1/CPTP/TRIM5/PAK2/GPATCH3/FYN/PHB2/SPG21/ZNRF1/PRKD2/STOML2/KCNJ8/TRIL/PRKCH/HLA-A/NONO/PTPRJ/RNF31/NLRP3/PLA2G6/LGALS9/NCR3LG1/ZNFX1/ZDHHC12/CLPB/RBCK1/IRAK3/CFHR1/PIK3CD/AP3B1/DGKZ/NFKBID/ERBIN/BTN2A3P/CREBBP/PLSCR1/NPLOC4/C9/TEC/PTPRS/TLR4/LIMK1/LAT2/MYD88/HEXIM1/SLC39A10/MAVS/STK11/THEMIS/NECTIN2/GBP1/ZCCHC3/FOXP1/YES1/PLD2/STING1/IRF1/MAP3K7/CSNK1A1/PRKCD/SEC14L1/IFIH1/HRAS/SCARA3/STMP1/NLRC3/KHDRBS1/XIAP/RAB29/IRAK1/SFPQ/ANKRD17/IFI16/LACC1/TNIP2/PTPN6/PAWR/CR1L/UNC93B1/HSPA8/OASL/BAG6/CD47/PTPN2/LIPA/SLC15A2/C3AR1/GCSAM/BLK/IKBKG/HSPD1/TBK1/XRCC5/BRCC3/PTK2/PSEN1/FCER1G/FGR/PYCARD/LRRC14/CMTM3/SERPING1/MALT1/CCR7/ESR1/PHPT1/TIFA/EIF2AK2/PUM1/CD22/CFD/UBQLN1/C1QBP/MAPK1/C5AR1/BCAR1/CD14/UBE2N/CD226/SOS1/THEMIS2/NFKBIZ/TRIM11/WNK1/EIF2B5/DHX33/GPLD1/NR1D1/NEK7/LAPTM5/LRRC19/CD40/C4B/C1R/TARBP2/CGAS/NAIP/BAX/OTULIN/UFD1/TMEM126A/TIRAP/LAT/HLA-DPB1/ITCH/RELA/SARM1/TKFC/CACNB3/FOXP3/PLEKHA1/FOSL1/LIME1/TICAM2/DDX3X/NFKBIL1/SPPL3/EIF2B1/RC3H2/RNF125/PRKCE/TLR5/CSK/HMGB1/FOSL2/WDFY1/RNF135/BIRC3/PLCG1/CACTIN/APPL1/IRF7/EIF2B2/PHB1/IKBKB/EP300/PAK1/PRNP/LSM14A/BANK1/MAPKAPK2/CRKL/OTUD4/DHX58/TRIM25/EIF2B3/HSP90AA1/ZC3H12A/SH2B2/EPG5/CHUK/APPL2/TRBC2/FLOT2/CAV1/PIK3R1/MFHAS1/ERMAP/PUM2/BTN2A2/GPS2/GFI1/RBM14/ZAP70/RC3H1/C2/NLRX1/NLRP6/FPR1/BLNK/ICOSLG/TRIM31/VAV1/TNF/PRKCB/GBP5/CEACAM1/C8B/C1QB/SLC46A2/C7/NCKAP1L/KLRD1/CD38/PIK3AP1/TLR7/SMPDL3B/HLA-DRB1/MEFV/C5AR2/CR2/CD247/IRGM/FCN3/BPIFB1/FYB2/S100A14/CACNB4/NLRC4/HAVCR2/CD79A/INAVA/USP50/NFAM1/LTF/BTK/CFP/NR1H4/TRIM15/CARD11"	"1/230"	"412/21779"	0.986659424544094	"NCKAP1L"	1	413	0.22983326298016	0.991762816911677
"GOBP ACTIVATION OF JANUS KINASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY"	"GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY"	"IL23R/AGT/CCL5/PRLR/IL6R/PTK2B/IL23A/PIBF1/JAK2/IL12B"	"1/230"	"9/22182"	0.0983952809485596	"AGT"	1	10	10.7159420289855	0.67940585961501
"GOBP ACTIVATION OF PROTEIN KINASE ACTIVITY"	"go_bp"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY"	"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY"	"PPIA/TLR3/ABL1/TNFSF15/STRADA/IL23R/AGT/FGF1/ANGPT1/CLSPN/ADRB2/PDPK1/CARD10/IL18/RIPK3/CCL5/STRADB/COPS8/MARK2/TNFRSF10B/PINK1/CCDC88A/TRAF6/GAS6/ADRA2A/PRRC1/NTF3/PRLR/OSBPL8/IL6R/WNT5A/TAOK2/TNFRSF10A/PTK2B/TPX2/NTRK3/CHI3L1/ITGB1BP1/TGFB2/CARD14/KIF14/TLR6/VEGFA/IL23A/PHB2/ECT2/PILRB/TRAF2/CAMKK2/TXN/BORA/PIBF1/TOM1L1/ANG/STK11/MAP3K7/PRKCD/IRAK1/PARK7/ADRA2C/ITGB3/NRG1/INSR/MALT1/AXIN1/JAK2/EMP2/ZFP91/TIRAP/TGFBR2/SLC11A1/PHB1/ADCY8/ADRA2B/CHRNA3/CALCA/LEP/IL12B"	"1/230"	"77/22114"	0.554764199575191	"AGT"	1	78	1.24867306606437	0.783579397414418
"GOBP ACTOMYOSIN STRUCTURE ORGANIZATION"	"go_bp"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"PGM5/FRMD3/ARHGAP28/SMAD3/RHPN2/RGCC/MYH11/MYOZ1/EPB41L3/TTN/ARHGEF10/MYH10/MYH3/FLNC/ABL1/SYNPO2L/CSRP2/CGNL1/ITGB5/MYPN/NRP1/PROX1/CORO2B/KRT19/CARMIL1/STMN1/OBSCN/IQGAP2/MYOZ2/NEB/SLC9A1/ALMS1/SIX4/FHDC1/PDGFRB/EPB41L2/SRC/CNN1/IQGAP3/ARHGEF5/SORBS3/GPR65/NEBL/S100A10/MYH9/TPM1/ITGB1/CCDC88A/TMOD2/TACSTD2/CNN2/AKAP13/ANLN/SFRP1/PRKD1/TRPM7/MTOR/PTK2B/SMAD4/ACTN2/LPAR1/TNNT1/MIR138-1/EPB41L5/SDC4/BRAF/ARHGAP6/CFLAR/CDC42BPG/ITGB1BP1/MYOM2/EDN1/PXN/RAC1/PDLIM1/RACGAP1/SORBS1/MKKS/MYL9/PDCD10/ARHGEF18/FERMT2/PDCD6IP/TMOD4/MYOC/PPFIA1/WASF2/PAK2/TMOD1/LIMCH1/TGFB3/ECT2/TTC8/S1PR1/ARAP1/ROCK1/PDGFRA/MET/RTKN/TESK1/MEF2A/TACR1/ROCK2/KLHL41/FAM171A1/ZEB2/LIMK1/PRKAR1A/ANKRD1/MYLK3/PHLDB2/PTGER4/INPP5K/PFN1/CDC42BPB/KRT8/OBSL1/CLASP2/PHACTR1/FHOD1/ARRB1/EPB41L1/CASQ1/RAPGEF3/ADPRHL1/F11R/WNT11/CD47/EPB41L4B/TMEFF2/ACTC1/CDC42BPA/RHOA/FLII/FRMD5/ACTG1/ELN/CNN3/PFN2/TJP1/KCTD13/CFL2/TCAP/CCN2/CUL3/ANKRD23/NF2/EVL/EPHA1/EPB41/TNFAIP1/PLEC/TGFBR1/CDC42/PPM1F/MYH14/WNT4/WDR1/FHOD3/PPM1E/CSRP1/BBS4/DLC1/WAS/LDB3/ALKBH4/PAK1/IQGAP1/CLASP1/ZYX/MYO18A/RHPN1/RHOC/PIK3R1/ASAP3/TSC1/ACTL8/ARHGEF10L/SRF/LMOD1/VPS4A/BAG4/TMOD3/CAPN3/ACTA1/APOA1/EPB41L4A/CAV3/FRMD7/SERPINF2/MYO18B"	"1/230"	"190/22001"	0.862816191572942	"ARHGAP28"	1	191	0.503455377574371	0.92613672140717
"GOBP ACUTE INFLAMMATORY RESPONSE"	"go_bp"	"GOBP_ACUTE_INFLAMMATORY_RESPONSE"	"GOBP_ACUTE_INFLAMMATORY_RESPONSE"	"A2M/PTGS2/PTGER3/IL6/TNFSF4/ADORA1/CEBPB/B4GALT1/F8/IL1A/PRCP/ADAM8/FCGR1A/OSMR/HLA-E/ZP3/F3/PTGES/IL6R/APOL2/IL1B/F12/C3/SELENOS/ACVR1/SIGIRR/RHBDD3/GSTP1/NLRP3/CD163/PLSCR1/TFRC/IL31RA/MYLK3/TRPV1/SCN11A/PARK7/LIPA/CCR7/NUPR1/IL6ST/TFR2/FN1/ASH1L/EXT1/ANO6/HFE/DNASE1/ASS1/CTNNBIP1/IL20RB/EIF2AK1/TNFRSF11A/C2CD4A/NLRP6/CNR1/C2CD4B/TNF/VNN1/CD6/ALOX5AP/EDNRB/ELANE/BTK/SERPINF2/SERPINA1"	"1/230"	"65/22126"	0.495648487468311	"IL6"	1	66	1.48	0.763474294181011
"GOBP ACUTE PHASE RESPONSE"	"go_bp"	"GOBP_ACUTE_PHASE_RESPONSE"	"GOBP_ACUTE_PHASE_RESPONSE"	"A2M/PTGS2/PTGER3/IL6/CEBPB/F8/IL1A/PTGES/IL6R/APOL2/IL1B/SIGIRR/CD163/PLSCR1/TFRC/TRPV1/TFR2/FN1/HFE/ASS1/TNFRSF11A/CNR1/TNF/EDNRB/SERPINF2/SERPINA1"	"1/230"	"25/22166"	0.236164081553077	"IL6"	1	26	3.85495652173913	0.67940585961501
"GOBP ACYLGLYCEROL HOMEOSTASIS"	"go_bp"	"GOBP_ACYLGLYCEROL_HOMEOSTASIS"	"GOBP_ACYLGLYCEROL_HOMEOSTASIS"	"SLC25A27/ANGPTL4/ADORA1/RORA/IL18/APOE/NR1H3/GIP/SESN2/SIRT1/MTLN/SCARB1/CETP/DGAT2/PNPLA8/GCKR/C1QTNF3/XBP1/ANGPTL3/MED13/LIPC/FUNDC2/FITM2/MLXIPL/APOA1/ANGPTL8/PLA2G12B/NR1H4"	"1/230"	"27/22164"	0.251840098096683	"APOE"	1	28	3.56908212560386	0.680707691746648
"GOBP ADAPTIVE IMMUNE RESPONSE"	"go_bp"	"GOBP_ADAPTIVE_IMMUNE_RESPONSE"	"GOBP_ADAPTIVE_IMMUNE_RESPONSE"	"ERAP2/TNFSF18/IL6/IL13RA2/SVEP1/SMAD7/CLU/HLA-H/IL7R/LOXL3/IL21R/TNFSF4/PLA2G4A/CTSC/BCL3/CADM1/MICB/LYN/C5/CTSS/TRPM4/JUNB/RORA/MCOLN1/HLA-DPA1/P2RX7/BTN3A2/PAXIP1/ADCY7/BTN3A1/ULBP2/RAP1GAP2/TNFRSF13C/TAP2/IL23R/CTSH/PVR/MEF2C/ULBP3/PRKCZ/IL4R/C8G/JAM3/UNG/DUSP10/SOCS3/STAT6/NLRP10/TNFAIP3/NFKB2/IL33/EBI3/ADA/CD274/RNF19B/DUSP22/IL18/TNFRSF14/IRF4/NSD2/C4A/RIPK3/HLA-C/B2M/RELB/CD74/RAB27A/SIPA1/INPP5D/CD79B/TRAC/MARCHF8/SCART1/THOC1/EXO1/ZBTB7B/CD7/MASP2/MR1/GATA3/FCGR1A/C1RL/HLA-E/FBXO38/RIF1/ZP3/MLH1/TRAF6/BTN3A3/HMCES/SUSD4/IL27RA/RIPK2/HLA-B/TCIRG1/PSG9/IL6R/MAD2L2/CD55/MSH6/HLA-F/MTOR/TNFRSF21/IL1B/CRACR2A/IL1RL1/SLC15A4/PTK2B/CD160/RSAD2/DENND1B/MICA/HPRT1/TREM1/C3/BCL6/JAK3/RAG1/DCLRE1C/RAET1E/IL17RA/SIRT1/ULBP1/ATAD5/RFTN1/MSH2/PRR7/TGFB1/STX7/BCL10/C1S/IL18BP/PARP3/IFNE/STAT3/CAMK4/TXK/HLX/CD81/KMT5C/PTPRC/CD46/GNL1/IL12A/FZD5/TMEM98/IL23A/PDCD1LG2/TNFSF13/ENTPD7/FYN/TRGV5/PRKD2/KCNJ8/GPR183/TRAF2/ZBTB1/HLA-A/ICAM1/NLRP3/LILRA6/SEMA4A/NCR3LG1/ARG2/IL1R1/CTSL/HLA-DMA/JAG1/MCOLN2/PIK3CD/AHR/NFKBID/PRDM1/TAP1/ANXA1/C9/TEC/TFRC/TLR4/LAT2/NDFIP1/MYD88/SANBR/TFE3/ALCAM/SWAP70/AKIRIN2/THEMIS/TYK2/NECTIN2/OTUD7B/RNF8/FADD/IRF1/TP53BP1/MAP3K7/IFNB1/PRKCD/HRAS/RAPGEF3/SUPT6H/PTPN6/CR1L/TRAF3IP2/UNC93B1/RAET1G/LIG4/RAP1GAP/TRIM27/HSPD1/FCER1G/PYCARD/SERPING1/MALT1/EIF2AK4/RAPGEF4/TNFSF13B/TFEB/JCHAIN/JAK1/PKN1/PAG1/C1QBP/ARID5A/RNF168/IL6ST/CD27/CD226/NFKBIZ/SLC22A13/STAT4/IL4I1/TNFRSF1B/CARD9/CD40/EXOSC3/NOTCH1/CTNNBL1/AGER/C4B/C1R/JAK2/EMP2/HPX/LAT/SOCS5/EXOSC6/HLA-DPB1/LILRB3/ADAM17/FOXP3/HFE/UNC13D/TRBV12-4/CLCF1/LEF1/LIME1/SHLD2/CYRIB/RC3H2/RNF125/CSK/HLA-G/HMGB1/SLC11A1/ERAP1/OTUB1/DBNL/WAS/SHLD3/PPP3CB/CD4/KMT5B/IRF7/NBN/PHB1/APLF/PMS2/EPHB2/LAG3/ZC3H12A/IL20RB/KDM5D/LAMP3/TRBC2/TSC1/EBAG9/SHLD1/ERCC1/ORAI1/ZAP70/CSF2RB/RC3H1/C2/TNFRSF11A/TBX21/CRTAM/FCGR1BP/SLAMF7/BACH2/ICOSLG/CD70/TNF/PRKCB/CX3CR1/CEACAM1/C8B/C1QB/C7/NCKAP1L/KLRD1/BTLA/HLA-DRB1/XCL1/CR2/FGB/MPL/CD247/CD1D/AIRE/LTA/PRKCQ/TRBV13/CD6/HAVCR2/CD79A/HLA-DRA/BTK/HLA-DMB/ADGRE1/SH2D1B/IL12B/IL18R1/IL2RB/TRGV8"	"4/227"	"331/21860"	0.454053595427443	"TNFSF18/NCKAP1L/IL6/ADGRE1"	4	335	1.16374089995608	0.749571600046358
"GOBP ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS"	"go_bp"	"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS"	"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS"	"TNFSF18/IL6/IL13RA2/SVEP1/SMAD7/CLU/HLA-H/IL7R/LOXL3/IL21R/TNFSF4/PLA2G4A/CTSC/BCL3/CADM1/MICB/C5/TRPM4/JUNB/RORA/P2RX7/BTN3A2/PAXIP1/ULBP2/TAP2/IL23R/CTSH/PVR/MEF2C/ULBP3/PRKCZ/IL4R/C8G/UNG/SOCS3/STAT6/NLRP10/TNFAIP3/NFKB2/IL33/EBI3/ADA/CD274/DUSP22/IL18/IRF4/NSD2/C4A/RIPK3/HLA-C/B2M/RELB/CD74/RAB27A/INPP5D/SCART1/THOC1/EXO1/ZBTB7B/MASP2/MR1/GATA3/FCGR1A/C1RL/HLA-E/FBXO38/RIF1/ZP3/MLH1/TRAF6/BTN3A3/HMCES/SUSD4/IL27RA/RIPK2/HLA-B/TCIRG1/PSG9/IL6R/MAD2L2/CD55/MSH6/HLA-F/MTOR/IL1B/IL1RL1/SLC15A4/RSAD2/DENND1B/MICA/HPRT1/C3/BCL6/JAK3/RAET1E/IL17RA/ULBP1/ATAD5/RFTN1/MSH2/TGFB1/STX7/BCL10/C1S/IL18BP/PARP3/STAT3/HLX/CD81/KMT5C/PTPRC/CD46/GNL1/IL12A/FZD5/TMEM98/IL23A/TNFSF13/ENTPD7/TRAF2/ZBTB1/HLA-A/ICAM1/NLRP3/SEMA4A/NCR3LG1/IL1R1/JAG1/AHR/NFKBID/ANXA1/C9/TFRC/TLR4/NDFIP1/MYD88/SANBR/SWAP70/TYK2/NECTIN2/RNF8/FADD/TP53BP1/MAP3K7/IFNB1/PRKCD/HRAS/SUPT6H/PTPN6/CR1L/TRAF3IP2/UNC93B1/RAET1G/LIG4/HSPD1/FCER1G/SERPING1/MALT1/TNFSF13B/JAK1/PKN1/C1QBP/ARID5A/RNF168/CD27/CD226/NFKBIZ/SLC22A13/STAT4/IL4I1/TNFRSF1B/CARD9/CD40/EXOSC3/NOTCH1/AGER/C4B/C1R/JAK2/EMP2/HPX/SOCS5/EXOSC6/ADAM17/FOXP3/HFE/UNC13D/CLCF1/LEF1/SHLD2/CYRIB/RC3H2/HLA-G/HMGB1/SLC11A1/WAS/SHLD3/PPP3CB/CD4/KMT5B/IRF7/NBN/PHB1/APLF/PMS2/EPHB2/ZC3H12A/IL20RB/KDM5D/EBAG9/SHLD1/ERCC1/CSF2RB/RC3H1/C2/TBX21/CRTAM/BACH2/CD70/TNF/CEACAM1/C8B/C1QB/C7/NCKAP1L/KLRD1/HLA-DRB1/XCL1/CR2/MPL/CD1D/AIRE/LTA/PRKCQ/HAVCR2/HLA-DRA/BTK/IL12B/IL18R1/IL2RB"	"3/228"	"237/21954"	0.450407219961711	"TNFSF18/NCKAP1L/IL6"	3	240	1.21885409726849	0.749276189753005
"GOBP ADAPTIVE THERMOGENESIS"	"go_bp"	"GOBP_ADAPTIVE_THERMOGENESIS"	"GOBP_ADAPTIVE_THERMOGENESIS"	"DIO2/ALPL/UCP2/ALDH1A1/ACOT11/BMAL1/FABP4/FOXC2/G0S2/CEBPB/PLCL1/ACVR2B/KDM6B/CD36/ID1/MAP2K6/SCD/LGR4/APC/RBPJ/IL4R/TRPV2/PPARGC1B/ADRB2/GADD45G/ARRDC3/STAT6/PRKAB1/EBF2/IL18/DDIT3/ELOVL3/IRF4/ALMS1/FABP5/THRA/FLCN/MFAP2/PLCL2/HNRNPU/ZBTB7B/OMA1/UCP3/PWWP2B/TRPM8/NR1H3/OXT/DYNC1H1/CMKLR1/PRLR/NOVA1/TRPV4/PLAC8/WNT10B/SORL1/LAMA4/IL15/ACSL1/PCTP/ZNF423/NPR3/KSR2/ADAMTS5/SIRT6/FH/LPIN1/GATM/RHEB/EPAS1/SMARCA4/VEGFA/NR1H2/HOXC10/SFXN5/SLC25A5/THADA/KDM3A/PPARGC1A/ELOVL6/IP6K1/LETMD1/PGAM5/TLR4/TFE3/STK11/OGT/TRPV1/GHRL/HDAC3/ACHE/IGF1R/PER2/HSF1/ADIPOR1/GJA1/LIPA/BSCL2/PEMT/DOCK7/ATF4/LNPEP/EHMT1/KDM1A/DECR1/DHRS7B/ADISSP/PDGFC/CKB/RB1/SLC25A44/MFN2/SLC25A4/OXTR/NR1D1/NOTCH1/NRDC/JAK2/GRB10/ABHD6/IGF2BP2/GNAS/ADAM17/TLE3/BMP8A/ADIPOR2/GPR3/PRKAB2/HADH/CPT2/APPL2/ZNF516/CAV1/LEPR/CNOT3/ACOT13/ADRB1/CXCR4/YBX2/SLN/PM20D1/PRDM16/ACTN3/ESRRG/DBH/LEP/MC4R/IL18R1"	"1/230"	"146/22045"	0.782880894579389	"OXT"	1	147	0.656491959499702	0.892358776414234
"GOBP ADENYLATE CYCLASE ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY"	"go_bp"	"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	"PTGER3/ADGRL4/ADCY4/LGR5/ADGRG6/ADM/MRAP2/ADM2/ADGRL2/PTGIR/LPAR3/PDE4B/PTHLH/GNG2/ADCY7/APLP1/LGR4/ADRA1D/ADRB2/TBXA2R/ARRDC3/ATP2B4/S1PR2/ADORA2B/GPR4/GPR78/ADGRB1/UCN2/GPR65/GNAQ/LPAR2/AKAP13/ADGRE2/ADGRG1/ADRA2A/GIP/DRD2/PTGER2/LPAR1/GALR2/ADCY5/ADRA1B/PDE4D/GNA13/PTH1R/ADGRB3/S1PR3/PTGFR/OPRL1/S1PR1/PDE4A/ADCY3/GPER1/CALCRL/ADCY6/PRKCA/ABCA1/ADGRL1/RAPGEF2/PRKAR1A/RAMP2/PTGER4/ADM5/GNB1/TCP11/GIPR/ADRA2C/PTGER1/PLN/ADGRF3/RAPGEF4/ADGRE5/S1PR5/CRTC3/GPR157/GSK3A/ADGRD1/GPR161/GNAI2/GNAS/MC1R/ADCY1/GPR3/CXCL11/PRKACA/NHERF1/ADCY9/ADGRB2/RAMP1/RXFP1/ADGRG2/ADRB1/ADCY8/ADGRF4/CNR1/ADRA2B/ADGRL3/ADGRG5/GALR1/CALCA/GPR26/VIP/ADGRG4/CNR2/ADCY2/ADORA2A/CHGA/CXCL10/MC4R/ADGRE1/ADGRF1/CXCL9/ADGRF5"	"3/228"	"110/22081"	0.11146416576421	"LGR5/GPR78/ADGRE1"	3	113	2.64126794258373	0.67940585961501
"GOBP ADENYLATE CYCLASE MODULATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY"	"go_bp"	"GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	"CHRM2/PTGER3/ADGRL4/ADCY4/LGR5/ADGRG6/ADM/ADORA1/MRAP2/ADM2/EDNRA/ADGRL2/PTGIR/LPAR3/PSAP/RIMS2/PDE4B/PTHLH/GNG2/ADCY7/APLP1/GABBR2/LGR4/GNA14/ADRA1D/GNAZ/ADRB2/TBXA2R/ARRDC3/HTR1B/ATP2B4/ADCYAP1R1/S1PR2/ADORA2B/GRM1/GPR4/GPR78/ADGRB1/UCN2/AKAP12/GPR65/MCHR1/GNAQ/CHRM3/LPAR2/FLNA/AKAP13/ADGRE2/ADGRG1/ADRA2A/GIP/GNAL/PDE2A/DRD2/CHRM4/PTGER2/OPRD1/LPAR1/GALR2/P2RY1/ADCY5/ADRA1B/PDE4D/CACNA1D/GNA12/GNA13/PTH1R/ADGRB3/S1PR3/RGS2/EDN1/PALM/PTGFR/GRM2/OPRL1/WASF2/AKAP5/S1PR1/PDE4A/PRMT5/GRM8/SSTR2/CRHR2/ADCY3/GPR176/GPER1/CALCRL/ADCY6/PRKCA/ABCA1/ADGRL1/RAPGEF2/PRKAR1A/RAMP2/PTGER4/ADM5/GNB1/TCP11/GRM5/GIPR/ADRA2C/ITGB3/PTGER1/PLN/ADGRF3/RAPGEF4/ADGRE5/PRKACB/S1PR5/GPR37/GRM4/CRTC3/GPR157/GSK3A/ADGRD1/GNA11/GPR161/RIC8A/GNAI2/HTR1D/GNAS/MC1R/GNAO1/GNAI1/ADCY1/GPR3/CXCL11/PRKACA/GABBR1/NHERF1/ADCY9/ADGRB2/RAMP1/RXFP1/GNAT2/ADGRG2/CHRM5/GRK5/GNAI3/ADRB1/FPR1/GNAT1/ADCY8/ADGRF4/CNR1/ADRA2B/ADGRL3/HRH3/ADGRG5/NPY1R/GALR3/HRH4/GALR1/CALCA/GPR26/VIP/DRD4/ADGRG4/GNA15/OXER1/GRM6/CNR2/CORT/GRM7/ADCY2/P2RY12/GPR37L1/VIPR1/GLP2R/ADORA2A/CHGA/PTGDR2/CXCL10/MC4R/ADGRE1/GRIK3/INSL3/ADGRF1/CXCL9/ADGRF5"	"3/228"	"177/22014"	0.283616030665233	"LGR5/GPR78/ADGRE1"	3	180	1.63648528099911	0.688241588690857
"GOBP ADIPOSE TISSUE DEVELOPMENT"	"go_bp"	"GOBP_ADIPOSE_TISSUE_DEVELOPMENT"	"GOBP_ADIPOSE_TISSUE_DEVELOPMENT"	"TRPM4/CSF1/SLC25A25/PAXIP1/RASAL2/PLAAT3/PPARG/ARRDC3/NAMPT/EBF2/SELENOM/ABHD15/PARP1/UMODL1/UBB/SPTLC2/SORL1/MIR138-1/SIRT1/PIK3CA/DGAT2/DYRK1B/PPARGC1A/FTO/SH3PXD2B/GHRL/HRAS/HSD17B1/VPS13B/XBP1/NCOA1/TBL1XR1/SOX8/LIPA/SPART/ATF2/PRKAA1/DHRS7B/PGRMC2/PPARD/ACAT1/KLF7/BBS4/FOSL2/NCOA2/AMER1/LRP5/ZNF516/ARID5B/PUM2/LEP/NR1H4"	"1/230"	"51/22140"	0.416738188450454	"UMODL1"	1	52	1.88746803069054	0.724661405472178
