"geneId"	"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"transcriptId"	"distanceToTSS"	"external_gene_name"
"1243"	"ENSG00000256902"	"12"	2752849	2752923	75	"*"	"KOS_4h_peak_282"	62	"."	7.19839	11.05741	6.24648	33	"Promoter (<=1kb)"	12	2752597	2753132	536	2	"ENST00000538799"	209	"IQSEC3P1"
"1244"	"ENSG00000256982"	"16"	89068971	89069160	190	"*"	"KOS_4h_peak_543"	50	"."	5.99808	9.72704	5.04225	153	"Distal Intergenic"	16	89046172	89052975	6804	2	"ENST00000537498"	-15996	""
"1245"	"ENSG00000257218"	"12"	120446584	120446811	228	"*"	"KOS_4h_peak_324"	45	"."	4.90709	9.22813	4.59797	45	"Promoter (<=1kb)"	12	120446577	120459921	13345	1	"ENST00000229384"	7	"GATC"
"1246"	"ENSG00000257285"	"14"	22929715	22929767	53	"*"	"KOS_4h_peak_371"	74	"."	6.91952	12.36939	7.4494	28	"Promoter (<=1kb)"	14	22929645	22955562	25918	1	"ENST00000548322"	70	"PRMT5-DT"
"1247"	"ENSG00000257354"	"12"	62602835	62603120	286	"*"	"KOS_4h_peak_306"	76	"."	7.01861	12.53314	7.60456	38	"Promoter (<=1kb)"	12	62602752	62622213	19462	1	"ENST00000550290"	83	"MIRLET7IHG"
"1248"	"ENSG00000257360"	"12"	94102418	94102481	64	"*"	"KOS_4h_peak_308"	99	"."	8.25943	15.00136	9.9047	16	"Distal Intergenic"	12	94140077	94141337	1261	1	"ENST00000548294"	-37596	""
"1249"	"ENSG00000258186"	"16"	21520316	21520447	132	"*"	"KOS_4h_peak_472"	69	"."	5.3054	11.7646	6.90525	40	"Promoter (<=1kb)"	16	21519830	21520365	536	2	"ENST00000553010"	0	"SLC7A5P2"
"1250"	"ENSG00000258507"	"4"	8842231	8842367	137	"*"	"KOS_4h_peak_1105"	91	"."	8.83797	14.23558	9.17286	114	"Distal Intergenic"	4	8858715	8860827	2113	2	"ENST00000557144"	18460	""
"1251"	"ENSG00000258507"	"4"	8842601	8842800	200	"*"	"KOS_4h_peak_1106"	163	"."	12.23719	21.88682	16.37298	32	"Distal Intergenic"	4	8858715	8860827	2113	2	"ENST00000557144"	18027	""
"1252"	"ENSG00000258567"	"Y"	11297703	11297777	75	"*"	"KOS_4h_peak_1505"	15	"."	2.02708	5.60912	1.52483	72	"Distal Intergenic"	24	11306918	11308181	1264	1	"ENST00000555130"	-9141	"DUX4L16"
"1253"	"ENSG00000258662"	"14"	79257377	79257610	234	"*"	"KOS_4h_peak_393"	284	"."	15.72637	34.71672	28.49457	42	"Intron (ENST00000634499/ENSG00000021645, intron 16 of 21)"	14	79246668	79249023	2356	2	"ENST00000554759"	-8354	""
"1254"	"ENSG00000258736"	"14"	104650106	104650287	182	"*"	"KOS_4h_peak_411"	119	"."	9.83564	17.18914	11.95526	131	"Distal Intergenic"	14	104653548	104655567	2020	2	"ENST00000553433"	5280	""
"1255"	"ENSG00000258866"	"14"	95066458	95066564	107	"*"	"KOS_4h_peak_400"	24	"."	4.71278	6.75286	2.42901	31	"Distal Intergenic"	14	95047353	95050957	3605	1	"ENST00000554033"	19105	""
"1256"	"ENSG00000258947"	"16"	89923353	89923512	160	"*"	"KOS_4h_peak_548"	66	"."	7.10223	11.51087	6.66428	47	"Promoter (<=1kb)"	16	89923354	89934301	10948	1	"ENST00000554336"	0	"TUBB3"
"1257"	"ENSG00000259002"	"14"	34546377	34546492	116	"*"	"KOS_4h_peak_378"	88	"."	7.32019	13.88673	8.8605	83	"Promoter (<=1kb)"	14	34541740	34546329	4590	2	"ENST00000623749"	-48	""
"1258"	"ENSG00000259003"	"14"	22557361	22557515	155	"*"	"KOS_4h_peak_370"	120	"."	9.64035	17.27698	12.03849	74	"Promoter (<=1kb)"	14	22557429	22559068	1640	1	"ENST00000688807"	0	""
"1259"	"ENSG00000259026"	"14"	97136388	97136540	153	"*"	"KOS_4h_peak_404"	243	"."	11.6623	30.31394	24.32558	48	"Distal Intergenic"	14	97117785	97119247	1463	2	"ENST00000556773"	-17141	""
"1260"	"ENSG00000259026"	"14"	97135744	97135820	77	"*"	"KOS_4h_peak_403"	69	"."	6.85495	11.86177	6.98135	49	"Distal Intergenic"	14	97117785	97119247	1463	2	"ENST00000556773"	-16497	""
"1261"	"ENSG00000259057"	"15"	91750637	91750688	52	"*"	"KOS_4h_peak_445"	83	"."	8.36025	13.3422	8.34938	32	"Distal Intergenic"	15	91742841	91743955	1115	2	"ENST00000556012"	-6682	"THRAP3P2"
"1262"	"ENSG00000259248"	"15"	63601538	63601611	74	"*"	"KOS_4h_peak_432"	57	"."	6.88752	10.53045	5.77687	36	"Promoter (<=1kb)"	15	63588963	63601589	12627	2	"ENST00000561256"	0	"USP3-AS1"
"1263"	"ENSG00000259354"	"15"	45462530	45462734	205	"*"	"KOS_4h_peak_427"	29	"."	5.39879	7.4023	2.9958	192	"Intron (ENST00000558536/ENSG00000259354, intron 2 of 4)"	15	45459010	45460956	1947	1	"ENST00000559960"	3520	"SLC30A4-AS1"
"1264"	"ENSG00000259862"	"12"	130247888	130248035	148	"*"	"KOS_4h_peak_333"	113	"."	9.86653	16.58443	11.37443	104	"Promoter (1-2kb)"	12	130249679	130266725	17047	1	"ENST00000563922"	-1644	""
"1265"	"ENSG00000259956"	"3"	51391008	51391146	139	"*"	"KOS_4h_peak_1040"	17	"."	3.9985	5.86251	1.70983	58	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	-139	"RBM15B"
"1266"	"ENSG00000260231"	"7"	140177563	140177778	216	"*"	"KOS_4h_peak_1360"	90	"."	7.71181	14.10095	9.05311	51	"Promoter (<=1kb)"	7	140177184	140179640	2457	1	"ENST00000566699"	379	"KDM7A-DT"
"1267"	"ENSG00000260464"	"1"	93847636	93847694	59	"*"	"KOS_4h_peak_74"	31	"."	4.66492	7.53009	3.10331	8	"Promoter (<=1kb)"	1	93847174	93848939	1766	1	"ENST00000565336"	462	""
"1268"	"ENSG00000260580"	"16"	26812764	26813938	1175	"*"	"KOS_4h_peak_476"	462	"."	23.90442	53.68502	46.22725	825	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	90890	""
"1269"	"ENSG00000260580"	"16"	26814008	26814064	57	"*"	"KOS_4h_peak_477"	20	"."	4.79892	6.26882	2.03261	11	"Distal Intergenic"	16	26721874	26729126	7253	1	"ENST00000562900"	92134	""
"1270"	"ENSG00000260659"	"16"	89247361	89247448	88	"*"	"KOS_4h_peak_544"	40	"."	5.32269	8.62729	4.0679	21	"Distal Intergenic"	16	89226807	89228692	1886	2	"ENST00000563182"	-18669	""
"1271"	"ENSG00000260708"	"22"	46762484	46762538	55	"*"	"KOS_4h_peak_1025"	27	"."	5.07302	7.0686	2.70661	45	"Promoter (<=1kb)"	22	46761893	46762564	672	2	"ENST00000564152"	26	"TBC1D22A-DT"
"1272"	"ENSG00000260727"	"16"	29613524	29613714	191	"*"	"KOS_4h_peak_484"	45	"."	4.90709	9.22813	4.59797	148	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	0	"SLC7A5P1"
"1273"	"ENSG00000260832"	"16"	82996975	82997181	207	"*"	"KOS_4h_peak_519"	125	"."	10.19771	17.81381	12.53073	39	"Intron (ENST00000268613/ENSG00000140945, intron 3 of 14)"	16	82953230	82990298	37069	2	"ENST00000565238"	-6677	""
"1274"	"ENSG00000261002"	"15"	42208371	42208505	135	"*"	"KOS_4h_peak_425"	31	"."	4.66492	7.53009	3.10331	98	"Promoter (<=1kb)"	15	42208413	42226990	18578	1	"ENST00000563846"	0	"VPS39-DT"
"1275"	"ENSG00000261070"	"11"	69194689	69194740	52	"*"	"KOS_4h_peak_252"	35	"."	5.78786	8.07764	3.57821	27	"Distal Intergenic"	11	69147228	69171564	24337	2	"ENST00000562772"	-23125	""
"1276"	"ENSG00000261095"	"16"	87210081	87210286	206	"*"	"KOS_4h_peak_526"	31	"."	4.66492	7.53009	3.10331	17	"Promoter (1-2kb)"	16	87212122	87226430	14309	1	"ENST00000566092"	-1836	""
"1277"	"ENSG00000261360"	"5"	14664199	14664253	55	"*"	"KOS_4h_peak_1144"	32	"."	5.1004	7.64587	3.20765	38	"Promoter (<=1kb)"	5	14663103	14664275	1173	2	"ENST00000564167"	22	"OTULIN-DT"
"1278"	"ENSG00000261441"	"15"	89335117	89335244	128	"*"	"KOS_4h_peak_444"	52	"."	4.10332	9.92013	5.21608	23	"Promoter (<=1kb)"	15	89335271	89336161	891	1	"ENST00000562356"	-27	"POLG-DT"
"1279"	"ENSG00000261557"	"16"	27138982	27139359	378	"*"	"KOS_4h_peak_478"	363	"."	19.79556	43.02275	36.34044	131	"Distal Intergenic"	16	27133483	27135179	1697	2	"ENST00000567658"	-3803	"EEF1A1P38"
"1280"	"ENSG00000261609"	"16"	81315002	81315075	74	"*"	"KOS_4h_peak_517"	49	"."	5.95046	9.65003	4.98526	23	"Promoter (<=1kb)"	16	81314989	81355115	40127	1	"ENST00000674788"	13	"GAN"
"1281"	"ENSG00000261624"	"7"	141336871	141337231	361	"*"	"KOS_4h_peak_1361"	195	"."	8.53478	25.19188	19.50341	171	"Intron (ENST00000565468/ENSG00000261115, intron 2 of 3)"	7	141351977	141352768	792	1	"ENST00000568872"	-14746	"NDUFB10P2"
"1282"	"ENSG00000261651"	"16"	87221913	87222483	571	"*"	"KOS_4h_peak_528"	291	"."	12.99514	35.40673	29.14598	258	"Intron (ENST00000566092/ENSG00000261095, intron 2 of 2)"	16	87215915	87216452	538	1	"ENST00000562873"	5998	""
"1283"	"ENSG00000261651"	"16"	87221715	87221774	60	"*"	"KOS_4h_peak_527"	88	"."	8.34362	13.91258	8.88396	18	"Intron (ENST00000566092/ENSG00000261095, intron 2 of 2)"	16	87215915	87216452	538	1	"ENST00000562873"	5800	""
"1284"	"ENSG00000261730"	"6"	1381757	1381829	73	"*"	"KOS_4h_peak_1204"	34	"."	5.48383	7.97217	3.48058	34	"Distal Intergenic"	6	1383790	1385066	1277	2	"ENST00000568244"	3237	"FOXF2-DT"
"1285"	"ENSG00000261816"	"16"	88192978	88193298	321	"*"	"KOS_4h_peak_535"	423	"."	13.37884	49.45329	42.32758	46	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	369	""
"1286"	"ENSG00000261816"	"16"	88192840	88192919	80	"*"	"KOS_4h_peak_534"	84	"."	7.32655	13.46324	8.46276	46	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	748	""
"1287"	"ENSG00000261971"	"16"	3059395	3059488	94	"*"	"KOS_4h_peak_456"	46	"."	5.33134	9.31535	4.67549	39	"Promoter (<=1kb)"	16	3054987	3059370	4384	2	"ENST00000572574"	-25	"MMP25-AS1"
"1288"	"ENSG00000262202"	"17"	19112409	19112534	126	"*"	"KOS_4h_peak_572"	116	"."	4.54944	16.82195	11.60264	81	"Promoter (<=1kb)"	17	19112000	19112636	637	2	"ENST00000573866"	102	""
"1289"	"ENSG00000262231"	"17"	6193893	6194447	555	"*"	"KOS_4h_peak_556"	330	"."	6.90557	39.54197	33.06361	295	"Distal Intergenic"	17	6189340	6190541	1202	2	"ENST00000573698"	-3352	""
"1290"	"ENSG00000262979"	"17"	80313493	80313552	60	"*"	"KOS_4h_peak_663"	152	"."	11.12483	20.67814	15.24564	17	"Promoter (2-3kb)"	17	80315651	80316633	983	1	"ENST00000576808"	-2099	""
"1291"	"ENSG00000263414"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"
"1292"	"ENSG00000263414"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"
"1293"	"ENSG00000263414"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"
"1294"	"ENSG00000263465"	"11"	95067456	95067628	173	"*"	"KOS_4h_peak_262"	23	"."	4.33171	6.68058	2.38836	46	"Promoter (<=1kb)"	11	95068058	95069088	1031	1	"ENST00000638426"	-430	"SRSF8"
"1295"	"ENSG00000263978"	"13"	20359466	20359613	148	"*"	"KOS_4h_peak_343"	65	"."	7.23114	11.39089	6.54825	100	"Distal Intergenic"	13	20433778	20433846	69	2	"ENST00000584834"	74233	"MIR4499"
"1296"	"ENSG00000264101"	"1"	5829777	5829914	138	"*"	"KOS_4h_peak_11"	69	"."	6.85495	11.86177	6.98135	29	"Distal Intergenic"	1	5862672	5862741	70	2	"ENST00000582517"	32827	"MIR4689"
"1297"	"ENSG00000264101"	"1"	5829619	5829688	70	"*"	"KOS_4h_peak_10"	17	"."	3.9985	5.86251	1.70983	28	"Distal Intergenic"	1	5862672	5862741	70	2	"ENST00000582517"	33053	"MIR4689"
"1298"	"ENSG00000264343"	"1"	146229196	146229253	58	"*"	"KOS_4h_peak_89"	83	"."	7.22456	13.29351	8.30197	24	"Promoter (<=1kb)"	1	146156098	146229041	72944	2	"ENST00000689750"	-155	"NOTCH2NLA"
"1299"	"ENSG00000264522"	"1"	150010696	150010761	66	"*"	"KOS_4h_peak_107"	50	"."	5.99808	9.72704	5.04225	51	"Promoter (<=1kb)"	1	149937812	150010726	72915	2	"ENST00000581312"	0	"OTUD7B"
"1300"	"ENSG00000264940"	"17"	19190154	19190380	227	"*"	"KOS_4h_peak_573"	138	"."	4.73953	19.20671	13.85144	61	"Promoter (<=1kb)"	17	19189665	19190245	581	2	"ENST00000580533"	0	"SNORD3C"
"1301"	"ENSG00000265134"	"19"	47226273	47226393	121	"*"	"KOS_4h_peak_786"	59	"."	6.16437	10.7244	5.95907	39	"Promoter (<=1kb)"	19	47226942	47227021	80	1	"ENST00000577414"	-549	"MIR3190"
"1302"	"ENSG00000265537"	"16"	14911234	14911303	70	"*"	"KOS_4h_peak_466"	66	"."	5.51243	11.44813	6.60506	39	"Promoter (<=1kb)"	16	14911220	14911313	94	1	"ENST00000580374"	14	"MIR3180-1"
"1303"	"ENSG00000265598"	"7"	158595230	158595333	104	"*"	"KOS_4h_peak_1378"	167	"."	4.16107	22.30881	16.77565	25	"Distal Intergenic"	7	158591616	158591696	81	1	"ENST00000582433"	3614	"MIR5707"
"1304"	"ENSG00000265692"	"17"	82292916	82293007	92	"*"	"KOS_4h_peak_681"	70	"."	7.10915	11.88788	7.00247	51	"Promoter (<=1kb)"	17	82290046	82292814	2769	2	"ENST00000581489"	-102	"LINC01970"
"1305"	"ENSG00000265843"	"18"	78010197	78010430	234	"*"	"KOS_4h_peak_723"	158	"."	10.28242	21.34395	15.85977	135	"Distal Intergenic"	18	77971334	77993731	22398	2	"ENST00000661306"	-16466	"LINC01029"
"1306"	"ENSG00000266028"	"1"	206203731	206203787	57	"*"	"KOS_4h_peak_130"	90	"."	7.71181	14.10095	9.05311	21	"Promoter (<=1kb)"	1	206203888	206208229	4342	1	"ENST00000624686"	-101	"SRGAP2"
"1307"	"ENSG00000266053"	"18"	9136432	9136567	136	"*"	"KOS_4h_peak_693"	33	"."	5.39061	7.82393	3.34571	34	"Promoter (<=1kb)"	18	9121265	9136511	15247	2	"ENST00000686066"	0	"NDUFV2-AS1"
"1308"	"ENSG00000266094"	"1"	206507567	206507652	86	"*"	"KOS_4h_peak_131"	24	"."	4.71278	6.75286	2.42901	24	"Promoter (<=1kb)"	1	206507595	206589274	81680	1	"ENST00000581503"	0	"RASSF5"
"1309"	"ENSG00000266677"	"17"	18184438	18184548	111	"*"	"KOS_4h_peak_570"	57	"."	6.28287	10.54666	5.78992	46	"Promoter (<=1kb)"	17	18172625	18184667	12043	2	"ENST00000577847"	119	""
"1310"	"ENSG00000266677"	"17"	18184813	18184924	112	"*"	"KOS_4h_peak_571"	59	"."	6.42651	10.78055	5.99391	106	"Promoter (<=1kb)"	17	18176565	18184753	8189	2	"ENST00000583062"	-60	""
"1311"	"ENSG00000267040"	"18"	57630365	57630444	80	"*"	"KOS_4h_peak_712"	42	"."	5.88067	8.88893	4.28573	50	"Promoter (<=1kb)"	18	57630350	57669296	38947	1	"ENST00000592201"	15	"ATP8B1-AS1"
"1312"	"ENSG00000267066"	"18"	59918565	59918630	66	"*"	"KOS_4h_peak_714"	24	"."	5.00617	6.75346	2.42901	38	"Distal Intergenic"	18	59929226	59930330	1105	1	"ENST00000590415"	-10596	"PLEKHB2P1"
"1313"	"ENSG00000267080"	"17"	44186634	44186742	109	"*"	"KOS_4h_peak_597"	112	"."	8.56868	16.43345	11.22945	43	"Promoter (<=1kb)"	17	44175968	44186707	10740	2	"ENST00000588785"	0	"ASB16-AS1"
"1314"	"ENSG00000267169"	"19"	14136899	14136993	95	"*"	"KOS_4h_peak_753"	42	"."	5.6933	8.90153	4.2963	68	"Promoter (<=1kb)"	19	14137146	14171264	34119	1	"ENST00000588387"	-153	"ADGRL1-AS1"
"1315"	"ENSG00000267390"	"18"	63367511	63367569	59	"*"	"KOS_4h_peak_717"	32	"."	5.14121	7.7109	3.24218	35	"Promoter (<=1kb)"	18	63367360	63381629	14270	1	"ENST00000701375"	151	"KDSR-DT"
"1316"	"ENSG00000267390"	"18"	63367378	63367449	72	"*"	"KOS_4h_peak_716"	52	"."	6.13124	9.94216	5.23651	25	"Promoter (<=1kb)"	18	63367360	63381629	14270	1	"ENST00000701375"	18	"KDSR-DT"
"1317"	"ENSG00000267409"	"18"	79633768	79634019	252	"*"	"KOS_4h_peak_724"	258	"."	13.70989	31.97582	25.88864	135	"Distal Intergenic"	18	79610747	79612303	1557	1	"ENST00000587527"	23021	""
"1318"	"ENSG00000267740"	"19"	5903645	5903738	94	"*"	"KOS_4h_peak_740"	28	"."	4.81637	7.19218	2.82053	91	"Promoter (<=1kb)"	19	5867615	5903703	36089	2	"ENST00000585661"	0	""
"1319"	"ENSG00000268093"	"19"	48624161	48624215	55	"*"	"KOS_4h_peak_787"	52	"."	6.37073	9.98824	5.27662	26	"Promoter (<=1kb)"	19	48620504	48624132	3629	2	"ENST00000594850"	-29	""
"1320"	"ENSG00000268218"	"16"	89257140	89257197	58	"*"	"KOS_4h_peak_545"	45	"."	6.23903	9.19582	4.57153	20	"Distal Intergenic"	16	89268104	89273044	4941	1	"ENST00000602042"	-10907	""
"1321"	"ENSG00000268333"	"20"	58830336	58830637	302	"*"	"KOS_4h_peak_938"	77	"."	8.0032	12.70512	7.76274	116	"Intron (ENST00000691748/ENSG00000235590, intron 3 of 3)"	20	58833809	58836529	2721	2	"ENST00000601795"	5892	NA
"1322"	"ENSG00000268388"	"16"	86463986	86464728	743	"*"	"KOS_4h_peak_524"	272	"."	14.13833	33.36969	27.20809	542	"Distal Intergenic"	16	86477124	86490881	13758	2	"ENST00000600553"	26153	"FENDRR"
"1323"	"ENSG00000268403"	"11"	9460656	9460713	58	"*"	"KOS_4h_peak_222"	18	"."	3.81662	6.04834	1.86824	1	"Promoter (<=1kb)"	11	9459549	9460702	1154	2	"ENST00000596206"	0	""
"1324"	"ENSG00000268473"	"16"	86419205	86419616	412	"*"	"KOS_4h_peak_523"	222	"."	13.67098	28.14919	22.27289	221	"Distal Intergenic"	16	86434830	86435884	1055	2	"ENST00000596612"	16268	""
"1325"	"ENSG00000268754"	"16"	86213062	86213147	86	"*"	"KOS_4h_peak_522"	33	"."	5.66157	7.85417	3.37156	14	"Distal Intergenic"	16	86221420	86223077	1658	2	"ENST00000667546"	9930	"LINC01081"
"1326"	"ENSG00000270490"	"15"	66803345	66803427	83	"*"	"KOS_4h_peak_433"	70	"."	7.10915	11.88788	7.00247	34	"Distal Intergenic"	15	66808404	66810560	2157	1	"ENST00000604293"	-4977	""
"1327"	"ENSG00000270598"	"1"	226109619	226109814	196	"*"	"KOS_4h_peak_137"	101	"."	8.89986	15.21614	10.10512	39	"Distal Intergenic"	1	226127178	226127346	169	1	"ENST00000605837"	-17364	""
"1328"	"ENSG00000270647"	"17"	35809489	35809583	95	"*"	"KOS_4h_peak_579"	50	"."	5.99808	9.72704	5.04225	41	"Promoter (<=1kb)"	17	35809489	35847234	37746	1	"ENST00000604841"	0	"TAF15"
"1329"	"ENSG00000270882"	"1"	149832920	149832979	60	"*"	"KOS_4h_peak_98"	44	"."	5.19284	9.07529	4.45852	37	"Promoter (<=1kb)"	1	149832678	149839767	7090	1	"ENST00000613412"	242	"H4C14"
"1330"	"ENSG00000270882"	"1"	149832122	149832193	72	"*"	"KOS_4h_peak_95"	26	"."	4.52481	7.00288	2.65053	69	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-464	"H4C14"
"1331"	"ENSG00000270882"	"1"	149832625	149832847	223	"*"	"KOS_4h_peak_97"	78	"."	5.99755	12.77962	7.83361	87	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"
"1332"	"ENSG00000270882"	"1"	149832249	149832340	92	"*"	"KOS_4h_peak_96"	45	"."	4.90709	9.22813	4.59797	27	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-317	"H4C14"
"1333"	"ENSG00000271443"	"2"	38528270	38528321	52	"*"	"KOS_4h_peak_822"	27	"."	5.2071	7.08212	2.71632	25	"Distal Intergenic"	2	38535258	38535695	438	2	"ENST00000603297"	7374	""
"1334"	"ENSG00000272086"	"5"	32173893	32173959	67	"*"	"KOS_4h_peak_1148"	75	"."	7.47795	12.48696	7.55991	37	"Promoter (<=1kb)"	5	32173960	32175273	1314	1	"ENST00000606994"	-1	"GOLPH3-DT"
"1335"	"ENSG00000272146"	"3"	57597689	57597742	54	"*"	"KOS_4h_peak_1047"	60	"."	6.24786	10.86302	6.07191	27	"Promoter (<=1kb)"	3	57597715	57600920	3206	1	"ENST00000606192"	0	NA
"1336"	"ENSG00000272325"	"6"	34392422	34392545	124	"*"	"KOS_4h_peak_1243"	44	"."	5.98236	9.05179	4.43532	104	"Promoter (<=1kb)"	6	34279679	34392669	112991	2	"ENST00000607016"	124	"NUDT3"
"1337"	"ENSG00000272391"	"7"	75442899	75442983	85	"*"	"KOS_4h_peak_1323"	38	"."	4.63447	8.39522	3.87229	47	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-180	"POM121C"
"1338"	"ENSG00000272783"	"4"	1514119	1514781	663	"*"	"KOS_4h_peak_1094"	146	"."	11.41649	20.03215	14.6335	204	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-35503	""
"1339"	"ENSG00000272783"	"4"	1514885	1514942	58	"*"	"KOS_4h_peak_1095"	64	"."	7.40439	11.24505	6.41633	21	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-35342	""
"1340"	"ENSG00000272783"	"4"	1515058	1515155	98	"*"	"KOS_4h_peak_1096"	16	"."	4.28434	5.83183	1.69221	67	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-35129	""
"1341"	"ENSG00000272829"	"22"	20981886	20982038	153	"*"	"KOS_4h_peak_994"	91	"."	8.26222	14.15851	9.10894	40	"Promoter (<=1kb)"	22	20981351	20982233	883	2	"ENST00000610278"	195	""
"1342"	"ENSG00000272933"	"10"	102644125	102644188	64	"*"	"KOS_4h_peak_197"	25	"."	4.9853	6.92979	2.57977	5	"Promoter (<=1kb)"	10	102642792	102644140	1349	2	"ENST00000607967"	0	"TRIM8-DT"
"1343"	"ENSG00000273015"	"12"	45726950	45727019	70	"*"	"KOS_4h_peak_295"	24	"."	4.71278	6.75286	2.42901	37	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	841	"LINC00938"
"1344"	"ENSG00000273091"	"21"	31784195	31784440	246	"*"	"KOS_4h_peak_966"	238	"."	14.99664	29.86525	23.89362	196	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48463	""
"1345"	"ENSG00000273091"	"21"	31784784	31784913	130	"*"	"KOS_4h_peak_968"	91	"."	8.50777	14.18807	9.13614	13	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	49052	""
"1346"	"ENSG00000273091"	"21"	31784577	31784650	74	"*"	"KOS_4h_peak_967"	146	"."	9.85398	20.08791	14.6743	37	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48845	""
"1347"	"ENSG00000273091"	"21"	31783954	31784074	121	"*"	"KOS_4h_peak_965"	63	"."	5.99776	11.20445	6.37681	89	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48222	""
"1348"	"ENSG00000273091"	"21"	31785093	31785394	302	"*"	"KOS_4h_peak_969"	255	"."	11.99551	31.56965	25.50837	114	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	49361	""
"1349"	"ENSG00000273100"	"6"	170183706	170183899	194	"*"	"KOS_4h_peak_1284"	156	"."	11.83983	21.12781	15.65974	138	"Intron (ENST00000701993/ENSG00000230960, intron 2 of 2)"	6	170178681	170179660	980	1	"ENST00000610240"	5025	""
"1350"	"ENSG00000273542"	"6"	27831249	27831528	280	"*"	"KOS_4h_peak_1226"	84	"."	5.76674	13.50177	8.49688	176	"Promoter (<=1kb)"	6	27831174	27831560	387	2	"ENST00000611927"	32	"H4C12"
"1351"	"ENSG00000273582"	"16"	29226989	29227049	61	"*"	"KOS_4h_peak_482"	122	"."	9.99612	17.46454	12.21472	21	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-641	""
"1352"	"ENSG00000273768"	"1"	146369704	146369760	57	"*"	"KOS_4h_peak_90"	39	"."	4.38272	8.5158	3.97323	8	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-7047	"RNVU1-29"
"1353"	"ENSG00000274210"	"1"	148528809	148528887	79	"*"	"KOS_4h_peak_93"	32	"."	4.15205	7.75571	3.28477	66	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6208	"RNVU1-27"
"1354"	"ENSG00000274471"	"15"	23303678	23303734	57	"*"	"KOS_4h_peak_415"	61	"."	5.45232	10.96204	6.16036	11	"Distal Intergenic"	15	23309607	23313276	3670	1	"ENST00000619355"	-5873	""
"1355"	"ENSG00000274585"	"17"	43234437	43234522	86	"*"	"KOS_4h_peak_592"	84	"."	3.64677	13.42356	8.42689	49	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-460	"RNU2-1"
"1356"	"ENSG00000274848"	"16"	30814394	30814497	104	"*"	"KOS_4h_peak_491"	49	"."	6.30968	9.5794	4.92069	20	"Promoter (1-2kb)"	16	30816030	30816302	273	1	"ENST00000612622"	-1533	"Metazoa_SRP"
"1357"	"ENSG00000274917"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"1358"	"ENSG00000274978"	"1"	28648669	28648756	88	"*"	"KOS_4h_peak_39"	96	"."	8.85623	14.7808	9.69112	38	"Promoter (<=1kb)"	1	28648600	28648733	134	1	"ENST00000387069"	69	"RNU11"
"1359"	"ENSG00000275131"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"
