"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"annotation_short_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"annotation_short_4h"
"1887"	"ENSG00000255118"	"11"	62337969	62338286	318	"*"	"KOS_2h_peak_2636"	307	"."	12.33539	34.83037	30.74721	114	"Promoter (<=1kb)"	11	62336911	62338090	1180	2	"ENST00000400902"	0	""	"Promoter (<=1kb)"	"11"	62338097	62338148	52	"*"	"KOS_4h_peak_233"	32	"."	5.14121	7.7109	3.24218	31	"Promoter (<=1kb)"	11	62336911	62338090	1180	2	"ENST00000400902"	-7	""	"Promoter (<=1kb)"
"1888"	"ENSG00000255173"	"11"	65116684	65117350	667	"*"	"KOS_2h_peak_2731"	280	"."	9.34061	32.09201	28.05982	276	"Promoter (<=1kb)"	11	65117157	65117458	302	1	"ENST00000527789"	0	""	"Promoter (<=1kb)"	"11"	65116878	65116955	78	"*"	"KOS_4h_peak_244"	17	"."	3.9985	5.86251	1.70983	63	"Promoter (<=1kb)"	11	65117157	65117458	302	1	"ENST00000527789"	-202	""	"Promoter (<=1kb)"
"1889"	"ENSG00000255621"	"12"	13000352	13000916	565	"*"	"KOS_2h_peak_3305"	510	"."	15.43862	55.53166	51.06561	159	"Promoter (<=1kb)"	12	13000451	13040679	40229	1	"ENST00000543321"	0	""	"Promoter (<=1kb)"	"12"	13000459	13000575	117	"*"	"KOS_4h_peak_291"	57	"."	6.71306	10.54133	5.78565	87	"Promoter (<=1kb)"	12	13000451	13040679	40229	1	"ENST00000543321"	8	""	"Promoter (<=1kb)"
"1890"	"ENSG00000256525"	"17"	64496780	64497317	538	"*"	"KOS_2h_peak_7075"	286	"."	9.57387	32.66138	28.61854	344	"Promoter (<=1kb)"	17	64477785	64497054	19270	2	"ENST00000539111"	0	"POLG2"	"Promoter (<=1kb)"	"17"	64497064	64497139	76	"*"	"KOS_4h_peak_633"	58	"."	6.08308	10.58905	5.82954	7	"Promoter (<=1kb)"	17	64477785	64497054	19270	2	"ENST00000539111"	-10	"POLG2"	"Promoter (<=1kb)"
"1891"	"ENSG00000256663"	"12"	20551387	20551609	223	"*"	"KOS_2h_peak_3321"	34	"."	1.60383	6.43255	3.43884	96	"Promoter (<=1kb)"	12	20551590	20553012	1423	1	"ENST00000540175"	0	""	"Promoter (<=1kb)"	"12"	20551461	20551521	61	"*"	"KOS_4h_peak_292"	33	"."	1.90406	7.86037	3.37698	13	"Promoter (<=1kb)"	12	20551590	20553012	1423	1	"ENST00000540175"	-69	""	"Promoter (<=1kb)"
"1892"	"ENSG00000256875"	"12"	132464181	132464696	516	"*"	"KOS_2h_peak_3926"	349	"."	8.65024	39.14524	34.998	201	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1939	""	"Promoter (1-2kb)"	"12"	132464236	132464639	404	"*"	"KOS_4h_peak_339"	153	"."	8.17848	20.75709	15.30124	225	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1994	""	"Promoter (1-2kb)"
"1893"	"ENSG00000256875"	"12"	132464181	132464696	516	"*"	"KOS_2h_peak_3926"	349	"."	8.65024	39.14524	34.998	201	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1939	""	"Promoter (1-2kb)"	"12"	132463505	132463920	416	"*"	"KOS_4h_peak_338"	267	"."	16.35566	32.81641	26.70106	49	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1263	""	"Promoter (1-2kb)"
"1894"	"ENSG00000256875"	"12"	132463368	132464128	761	"*"	"KOS_2h_peak_3925"	747	"."	24.9811	80.15076	74.70776	179	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1126	""	"Promoter (1-2kb)"	"12"	132464236	132464639	404	"*"	"KOS_4h_peak_339"	153	"."	8.17848	20.75709	15.30124	225	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1994	""	"Promoter (1-2kb)"
"1895"	"ENSG00000256875"	"12"	132463368	132464128	761	"*"	"KOS_2h_peak_3925"	747	"."	24.9811	80.15076	74.70776	179	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1126	""	"Promoter (1-2kb)"	"12"	132463505	132463920	416	"*"	"KOS_4h_peak_338"	267	"."	16.35566	32.81641	26.70106	49	"Promoter (1-2kb)"	12	132462242	132462856	615	1	"ENST00000537742"	1263	""	"Promoter (1-2kb)"
"1896"	"ENSG00000256902"	"12"	2752766	2753062	297	"*"	"KOS_2h_peak_3210"	264	"."	9.62408	30.44511	26.44301	91	"Promoter (<=1kb)"	12	2752597	2753132	536	2	"ENST00000538799"	70	"IQSEC3P1"	"Promoter (<=1kb)"	"12"	2752849	2752923	75	"*"	"KOS_4h_peak_282"	62	"."	7.19839	11.05741	6.24648	33	"Promoter (<=1kb)"	12	2752597	2753132	536	2	"ENST00000538799"	209	"IQSEC3P1"	"Promoter (<=1kb)"
"1897"	"ENSG00000257285"	"14"	22929572	22929828	257	"*"	"KOS_2h_peak_4311"	63	"."	3.11131	9.55276	6.31632	174	"Promoter (<=1kb)"	14	22929607	22956374	26768	1	"ENST00000668190"	0	"PRMT5-DT"	"Promoter (<=1kb)"	"14"	22929715	22929767	53	"*"	"KOS_4h_peak_371"	74	"."	6.91952	12.36939	7.4494	28	"Promoter (<=1kb)"	14	22929645	22955562	25918	1	"ENST00000548322"	70	"PRMT5-DT"	"Promoter (<=1kb)"
"1898"	"ENSG00000257354"	"12"	62602545	62603582	1038	"*"	"KOS_2h_peak_3550"	677	"."	21.17058	73.01548	67.74407	347	"Promoter (<=1kb)"	12	62602752	62622213	19462	1	"ENST00000550290"	0	"MIRLET7IHG"	"Promoter (<=1kb)"	"12"	62602835	62603120	286	"*"	"KOS_4h_peak_306"	76	"."	7.01861	12.53314	7.60456	38	"Promoter (<=1kb)"	12	62602752	62622213	19462	1	"ENST00000550290"	83	"MIRLET7IHG"	"Promoter (<=1kb)"
"1899"	"ENSG00000258186"	"16"	21519673	21520711	1039	"*"	"KOS_2h_peak_5659"	473	"."	9.1531	51.64653	47.31131	712	"Promoter (<=1kb)"	16	21519830	21520365	536	2	"ENST00000553010"	0	"SLC7A5P2"	"Promoter (<=1kb)"	"16"	21520316	21520447	132	"*"	"KOS_4h_peak_472"	69	"."	5.3054	11.7646	6.90525	40	"Promoter (<=1kb)"	16	21519830	21520365	536	2	"ENST00000553010"	0	"SLC7A5P2"	"Promoter (<=1kb)"
"1900"	"ENSG00000258947"	"16"	89925939	89926472	534	"*"	"KOS_2h_peak_6233"	164	"."	7.88772	20.16967	16.43253	299	"Promoter (2-3kb)"	16	89923366	89934001	10636	1	"ENST00000553967"	2573	"TUBB3"	"Promoter (2-3kb)"	"16"	89923353	89923512	160	"*"	"KOS_4h_peak_548"	66	"."	7.10223	11.51087	6.66428	47	"Promoter (<=1kb)"	16	89923354	89934301	10948	1	"ENST00000554336"	0	"TUBB3"	"Promoter (<=1kb)"
"1901"	"ENSG00000258947"	"16"	89923272	89923589	318	"*"	"KOS_2h_peak_6232"	313	"."	11.32165	35.39397	31.30223	115	"Promoter (<=1kb)"	16	89923338	89934798	11461	1	"ENST00000553656"	0	"TUBB3"	"Promoter (<=1kb)"	"16"	89923353	89923512	160	"*"	"KOS_4h_peak_548"	66	"."	7.10223	11.51087	6.66428	47	"Promoter (<=1kb)"	16	89923354	89934301	10948	1	"ENST00000554336"	0	"TUBB3"	"Promoter (<=1kb)"
"1902"	"ENSG00000259003"	"14"	22557228	22557670	443	"*"	"KOS_2h_peak_4303"	458	"."	18.33562	50.16489	45.86324	184	"Promoter (<=1kb)"	14	22557429	22559068	1640	1	"ENST00000688807"	0	""	"Promoter (<=1kb)"	"14"	22557361	22557515	155	"*"	"KOS_4h_peak_370"	120	"."	9.64035	17.27698	12.03849	74	"Promoter (<=1kb)"	14	22557429	22559068	1640	1	"ENST00000688807"	0	""	"Promoter (<=1kb)"
"1903"	"ENSG00000259248"	"15"	63601207	63601736	530	"*"	"KOS_2h_peak_5096"	183	"."	9.16339	22.12731	18.3285	197	"Promoter (<=1kb)"	15	63588963	63601589	12627	2	"ENST00000561256"	0	"USP3-AS1"	"Promoter (<=1kb)"	"15"	63601538	63601611	74	"*"	"KOS_4h_peak_432"	57	"."	6.88752	10.53045	5.77687	36	"Promoter (<=1kb)"	15	63588963	63601589	12627	2	"ENST00000561256"	0	"USP3-AS1"	"Promoter (<=1kb)"
"1904"	"ENSG00000259248"	"15"	63600513	63600862	350	"*"	"KOS_2h_peak_5095"	92	"."	6.12751	12.62488	9.20456	296	"Promoter (<=1kb)"	15	63552912	63600795	47884	2	"ENST00000649220"	0	"USP3-AS1"	"Promoter (<=1kb)"	"15"	63601538	63601611	74	"*"	"KOS_4h_peak_432"	57	"."	6.88752	10.53045	5.77687	36	"Promoter (<=1kb)"	15	63588963	63601589	12627	2	"ENST00000561256"	0	"USP3-AS1"	"Promoter (<=1kb)"
"1905"	"ENSG00000259862"	"12"	130247779	130248086	308	"*"	"KOS_2h_peak_3906"	53	"."	4.01064	8.56592	5.39687	219	"Promoter (1-2kb)"	12	130249679	130266725	17047	1	"ENST00000563922"	-1593	""	"Promoter (1-2kb)"	"12"	130247888	130248035	148	"*"	"KOS_4h_peak_333"	113	"."	9.86653	16.58443	11.37443	104	"Promoter (1-2kb)"	12	130249679	130266725	17047	1	"ENST00000563922"	-1644	""	"Promoter (1-2kb)"
"1906"	"ENSG00000259956"	"3"	51390934	51391469	536	"*"	"KOS_2h_peak_11218"	784	"."	25.02843	83.9682	78.43984	154	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	0	"RBM15B"	"Promoter (<=1kb)"	"3"	51391008	51391146	139	"*"	"KOS_4h_peak_1040"	17	"."	3.9985	5.86251	1.70983	58	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	-139	"RBM15B"	"Promoter (<=1kb)"
"1907"	"ENSG00000259956"	"3"	51390698	51390816	119	"*"	"KOS_2h_peak_11217"	31	"."	4.009	6.13342	3.16197	62	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	-469	"RBM15B"	"Promoter (<=1kb)"	"3"	51391008	51391146	139	"*"	"KOS_4h_peak_1040"	17	"."	3.9985	5.86251	1.70983	58	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	-139	"RBM15B"	"Promoter (<=1kb)"
"1908"	"ENSG00000259956"	"3"	51391559	51391722	164	"*"	"KOS_2h_peak_11219"	72	"."	5.85728	10.58103	7.28074	85	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	274	"RBM15B"	"Promoter (<=1kb)"	"3"	51391008	51391146	139	"*"	"KOS_4h_peak_1040"	17	"."	3.9985	5.86251	1.70983	58	"Promoter (<=1kb)"	3	51391285	51397908	6624	1	"ENST00000563281"	-139	"RBM15B"	"Promoter (<=1kb)"
"1909"	"ENSG00000260708"	"22"	46762191	46762609	419	"*"	"KOS_2h_peak_10906"	194	"."	8.63703	23.26413	19.43332	322	"Promoter (<=1kb)"	22	46761893	46762564	672	2	"ENST00000564152"	0	"TBC1D22A-DT"	"Promoter (<=1kb)"	"22"	46762484	46762538	55	"*"	"KOS_4h_peak_1025"	27	"."	5.07302	7.0686	2.70661	45	"Promoter (<=1kb)"	22	46761893	46762564	672	2	"ENST00000564152"	26	"TBC1D22A-DT"	"Promoter (<=1kb)"
"1910"	"ENSG00000260727"	"16"	29613351	29613795	445	"*"	"KOS_2h_peak_5736"	519	"."	13.60481	56.45539	51.94284	298	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	0	"SLC7A5P1"	"Promoter (<=1kb)"	"16"	29613524	29613714	191	"*"	"KOS_4h_peak_484"	45	"."	4.90709	9.22813	4.59797	148	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	0	"SLC7A5P1"	"Promoter (<=1kb)"
"1911"	"ENSG00000260727"	"16"	29613011	29613282	272	"*"	"KOS_2h_peak_5735"	108	"."	6.39121	14.37527	10.86553	70	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	358	"SLC7A5P1"	"Promoter (<=1kb)"	"16"	29613524	29613714	191	"*"	"KOS_4h_peak_484"	45	"."	4.90709	9.22813	4.59797	148	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	0	"SLC7A5P1"	"Promoter (<=1kb)"
"1912"	"ENSG00000260727"	"16"	29612785	29612913	129	"*"	"KOS_2h_peak_5734"	84	"."	5.69173	11.79682	8.4248	72	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	727	"SLC7A5P1"	"Promoter (<=1kb)"	"16"	29613524	29613714	191	"*"	"KOS_4h_peak_484"	45	"."	4.90709	9.22813	4.59797	148	"Promoter (<=1kb)"	16	29613103	29613640	538	2	"ENST00000568957"	0	"SLC7A5P1"	"Promoter (<=1kb)"
"1913"	"ENSG00000261095"	"16"	87209828	87210690	863	"*"	"KOS_2h_peak_6120"	319	"."	13.7126	36.03364	31.93157	144	"Promoter (1-2kb)"	16	87212122	87226430	14309	1	"ENST00000566092"	-1432	""	"Promoter (1-2kb)"	"16"	87210081	87210286	206	"*"	"KOS_4h_peak_526"	31	"."	4.66492	7.53009	3.10331	17	"Promoter (1-2kb)"	16	87212122	87226430	14309	1	"ENST00000566092"	-1836	""	"Promoter (1-2kb)"
"1914"	"ENSG00000261360"	"5"	14663937	14664530	594	"*"	"KOS_2h_peak_12455"	453	"."	14.46083	49.6764	45.38277	263	"Promoter (<=1kb)"	5	14663103	14664275	1173	2	"ENST00000564167"	0	"OTULIN-DT"	"Promoter (<=1kb)"	"5"	14664199	14664253	55	"*"	"KOS_4h_peak_1144"	32	"."	5.1004	7.64587	3.20765	38	"Promoter (<=1kb)"	5	14663103	14664275	1173	2	"ENST00000564167"	22	"OTULIN-DT"	"Promoter (<=1kb)"
"1915"	"ENSG00000261609"	"16"	81314618	81315830	1213	"*"	"KOS_2h_peak_6038"	263	"."	7.71937	30.3919	26.39229	398	"Promoter (<=1kb)"	16	81314944	81379910	64967	1	"ENST00000648349"	0	"GAN"	"Promoter (<=1kb)"	"16"	81315002	81315075	74	"*"	"KOS_4h_peak_517"	49	"."	5.95046	9.65003	4.98526	23	"Promoter (<=1kb)"	16	81314989	81355115	40127	1	"ENST00000674788"	13	"GAN"	"Promoter (<=1kb)"
"1916"	"ENSG00000261816"	"16"	88192615	88193534	920	"*"	"KOS_2h_peak_6143"	936	"."	16.80098	99.55193	93.60666	409	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	133	""	"Promoter (<=1kb)"	"16"	88192978	88193298	321	"*"	"KOS_4h_peak_535"	423	"."	13.37884	49.45329	42.32758	46	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	369	""	"Promoter (<=1kb)"
"1917"	"ENSG00000261816"	"16"	88192615	88193534	920	"*"	"KOS_2h_peak_6143"	936	"."	16.80098	99.55193	93.60666	409	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	133	""	"Promoter (<=1kb)"	"16"	88192840	88192919	80	"*"	"KOS_4h_peak_534"	84	"."	7.32655	13.46324	8.46276	46	"Promoter (<=1kb)"	16	88191486	88193667	2182	2	"ENST00000568587"	748	""	"Promoter (<=1kb)"
"1918"	"ENSG00000261971"	"16"	3059230	3059587	358	"*"	"KOS_2h_peak_5514"	504	"."	15.51252	54.92553	50.4846	199	"Promoter (<=1kb)"	16	3037400	3059363	21964	2	"ENST00000576250"	0	"MMP25-AS1"	"Promoter (<=1kb)"	"16"	3059395	3059488	94	"*"	"KOS_4h_peak_456"	46	"."	5.33134	9.31535	4.67549	39	"Promoter (<=1kb)"	16	3054987	3059370	4384	2	"ENST00000572574"	-25	"MMP25-AS1"	"Promoter (<=1kb)"
"1919"	"ENSG00000262202"	"17"	19111330	19111469	140	"*"	"KOS_2h_peak_6527"	66	"."	4.89817	9.87682	6.61781	70	"Promoter (1-2kb)"	17	19112000	19112636	637	2	"ENST00000573866"	1167	""	"Promoter (1-2kb)"	"17"	19112409	19112534	126	"*"	"KOS_4h_peak_572"	116	"."	4.54944	16.82195	11.60264	81	"Promoter (<=1kb)"	17	19112000	19112636	637	2	"ENST00000573866"	102	""	"Promoter (<=1kb)"
"1920"	"ENSG00000262202"	"17"	19112265	19112679	415	"*"	"KOS_2h_peak_6528"	758	"."	6.28663	81.34277	75.87115	177	"Promoter (<=1kb)"	17	19112000	19112636	637	2	"ENST00000573866"	0	""	"Promoter (<=1kb)"	"17"	19112409	19112534	126	"*"	"KOS_4h_peak_572"	116	"."	4.54944	16.82195	11.60264	81	"Promoter (<=1kb)"	17	19112000	19112636	637	2	"ENST00000573866"	102	""	"Promoter (<=1kb)"
"1921"	"ENSG00000262979"	"17"	80315677	80316082	406	"*"	"KOS_2h_peak_7262"	360	"."	16.97032	40.25348	36.09091	106	"Promoter (<=1kb)"	17	80315651	80316633	983	1	"ENST00000576808"	26	""	"Promoter (<=1kb)"	"17"	80313493	80313552	60	"*"	"KOS_4h_peak_663"	152	"."	11.12483	20.67814	15.24564	17	"Promoter (2-3kb)"	17	80315651	80316633	983	1	"ENST00000576808"	-2099	""	"Promoter (2-3kb)"
"1922"	"ENSG00000262979"	"17"	80313422	80313738	317	"*"	"KOS_2h_peak_7260"	134	"."	6.6452	17.07707	13.45787	100	"Promoter (1-2kb)"	17	80315651	80316633	983	1	"ENST00000576808"	-1913	""	"Promoter (1-2kb)"	"17"	80313493	80313552	60	"*"	"KOS_4h_peak_663"	152	"."	11.12483	20.67814	15.24564	17	"Promoter (2-3kb)"	17	80315651	80316633	983	1	"ENST00000576808"	-2099	""	"Promoter (2-3kb)"
"1923"	"ENSG00000262979"	"17"	80313939	80314114	176	"*"	"KOS_2h_peak_7261"	53	"."	5.46774	8.53939	5.3727	96	"Promoter (1-2kb)"	17	80315651	80316633	983	1	"ENST00000576808"	-1537	""	"Promoter (1-2kb)"	"17"	80313493	80313552	60	"*"	"KOS_4h_peak_663"	152	"."	11.12483	20.67814	15.24564	17	"Promoter (2-3kb)"	17	80315651	80316633	983	1	"ENST00000576808"	-2099	""	"Promoter (2-3kb)"
"1924"	"ENSG00000263414"	"19"	812698	812814	117	"*"	"KOS_2h_peak_7686"	32	"."	4.23016	6.24402	3.26708	26	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	-770	"MIR3187"	"Promoter (<=1kb)"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"	"Promoter (2-3kb)"
"1925"	"ENSG00000263414"	"19"	812698	812814	117	"*"	"KOS_2h_peak_7686"	32	"."	4.23016	6.24402	3.26708	26	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	-770	"MIR3187"	"Promoter (<=1kb)"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"	"Promoter (2-3kb)"
"1926"	"ENSG00000263414"	"19"	812698	812814	117	"*"	"KOS_2h_peak_7686"	32	"."	4.23016	6.24402	3.26708	26	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	-770	"MIR3187"	"Promoter (<=1kb)"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"	"Promoter (2-3kb)"
"1927"	"ENSG00000263414"	"19"	814336	814589	254	"*"	"KOS_2h_peak_7689"	28	"."	3.68094	5.80186	2.86025	110	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	752	"MIR3187"	"Promoter (<=1kb)"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"	"Promoter (2-3kb)"
"1928"	"ENSG00000263414"	"19"	814336	814589	254	"*"	"KOS_2h_peak_7689"	28	"."	3.68094	5.80186	2.86025	110	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	752	"MIR3187"	"Promoter (<=1kb)"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"	"Promoter (2-3kb)"
"1929"	"ENSG00000263414"	"19"	814336	814589	254	"*"	"KOS_2h_peak_7689"	28	"."	3.68094	5.80186	2.86025	110	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	752	"MIR3187"	"Promoter (<=1kb)"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"	"Promoter (2-3kb)"
"1930"	"ENSG00000263414"	"19"	813524	813692	169	"*"	"KOS_2h_peak_7687"	31	"."	4.009	6.13342	3.16197	158	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	0	"MIR3187"	"Promoter (<=1kb)"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"	"Promoter (2-3kb)"
"1931"	"ENSG00000263414"	"19"	813524	813692	169	"*"	"KOS_2h_peak_7687"	31	"."	4.009	6.13342	3.16197	158	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	0	"MIR3187"	"Promoter (<=1kb)"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"	"Promoter (2-3kb)"
"1932"	"ENSG00000263414"	"19"	813524	813692	169	"*"	"KOS_2h_peak_7687"	31	"."	4.009	6.13342	3.16197	158	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	0	"MIR3187"	"Promoter (<=1kb)"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"	"Promoter (2-3kb)"
"1933"	"ENSG00000263414"	"19"	814664	814860	197	"*"	"KOS_2h_peak_7690"	71	"."	5.57212	10.45034	7.15463	80	"Promoter (1-2kb)"	19	813584	813653	70	1	"ENST00000583431"	1080	"MIR3187"	"Promoter (1-2kb)"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"	"Promoter (2-3kb)"
"1934"	"ENSG00000263414"	"19"	814664	814860	197	"*"	"KOS_2h_peak_7690"	71	"."	5.57212	10.45034	7.15463	80	"Promoter (1-2kb)"	19	813584	813653	70	1	"ENST00000583431"	1080	"MIR3187"	"Promoter (1-2kb)"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"	"Promoter (2-3kb)"
"1935"	"ENSG00000263414"	"19"	814664	814860	197	"*"	"KOS_2h_peak_7690"	71	"."	5.57212	10.45034	7.15463	80	"Promoter (1-2kb)"	19	813584	813653	70	1	"ENST00000583431"	1080	"MIR3187"	"Promoter (1-2kb)"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"	"Promoter (2-3kb)"
"1936"	"ENSG00000263414"	"19"	815605	817190	1586	"*"	"KOS_2h_peak_7691"	682	"."	20.97016	73.50163	68.21704	959	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2021	"MIR3187"	"Promoter (2-3kb)"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"	"Promoter (2-3kb)"
"1937"	"ENSG00000263414"	"19"	815605	817190	1586	"*"	"KOS_2h_peak_7691"	682	"."	20.97016	73.50163	68.21704	959	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2021	"MIR3187"	"Promoter (2-3kb)"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"	"Promoter (2-3kb)"
"1938"	"ENSG00000263414"	"19"	815605	817190	1586	"*"	"KOS_2h_peak_7691"	682	"."	20.97016	73.50163	68.21704	959	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2021	"MIR3187"	"Promoter (2-3kb)"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"	"Promoter (2-3kb)"
"1939"	"ENSG00000263414"	"19"	814056	814251	196	"*"	"KOS_2h_peak_7688"	37	"."	4.24762	6.81271	3.78312	115	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	472	"MIR3187"	"Promoter (<=1kb)"	"19"	816201	816352	152	"*"	"KOS_4h_peak_727"	101	"."	8.39301	15.2205	10.10815	46	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2617	"MIR3187"	"Promoter (2-3kb)"
"1940"	"ENSG00000263414"	"19"	814056	814251	196	"*"	"KOS_2h_peak_7688"	37	"."	4.24762	6.81271	3.78312	115	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	472	"MIR3187"	"Promoter (<=1kb)"	"19"	815987	816103	117	"*"	"KOS_4h_peak_726"	23	"."	4.60744	6.58653	2.31478	77	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2403	"MIR3187"	"Promoter (2-3kb)"
"1941"	"ENSG00000263414"	"19"	814056	814251	196	"*"	"KOS_2h_peak_7688"	37	"."	4.24762	6.81271	3.78312	115	"Promoter (<=1kb)"	19	813584	813653	70	1	"ENST00000583431"	472	"MIR3187"	"Promoter (<=1kb)"	"19"	816406	816798	393	"*"	"KOS_4h_peak_728"	86	"."	6.27017	13.71746	8.69588	71	"Promoter (2-3kb)"	19	813584	813653	70	1	"ENST00000583431"	2822	"MIR3187"	"Promoter (2-3kb)"
